,year,nationality,gender,subj_code,subj_name,number
410,2018,NATD,GESM,SF049,Interdisz. Studien (Schwerp. Naturwissenschaften),2853
411,2019,NATD,GESM,SF082,Holz-/Fasertechnik,716
412,2018,NATD,GESW,SF183,Wirtschafts-/Sozialgeschichte,113
413,2018,NATA,GESW,SF276,Wirtschaftsmathematik,821
414,2019,NATA,GESW,SF167,Europäische Wirtschaft,205
415,2018,NATA,GESW,SF130,Westslawisch (allgemein und a.n.g.),10
416,2021,NATD,GESM,SF141,Abfallwirtschaft,55
417,2021,NATA,GESW,SF226,Verfahrenstechnik,966
418,2018,NATA,GESW,SF036,Sonstige Regionalwissenschaften,103
419,2022,NATA,GESM,SF005,Klassische Philologie,29
420,2020,NATD,GESM,SF098,Sportpädagogik/Sportpsychologie,6264
421,2020,NATD,GESM,SF108,Metalltechnik,636
422,2023,NATA,GESM,SF042,Wirtschaftsrecht,655
423,2022,NATD,GESM,SF136,Religionswissenschaft,473
424,2023,NATD,GESM,SF128,Physik,25823
425,2022,NATA,GESW,SF084,Italienisch,282
426,2021,NATA,GESW,SF128,Physik,2648
427,2019,NATA,GESW,SF128,Physik,2427
428,2021,NATA,GESW,SF222,Kommunikations- und Informationstechnik,728
429,2021,NATD,GESW,SF032,Chemie,14119
430,2023,NATA,GESM,SF282,Biotechnologie,1358
431,2022,NATA,GESM,SF050,Geografie/Erdkunde,576
432,2019,NATD,GESW,SF272,Alte Geschichte,105
433,2022,NATA,GESM,SF196,Studienkolleg,0
434,2021,NATD,GESW,SF178,Wirtschafts-/Sozialgeografie,235
435,2022,NATA,GESM,SF206,Polnisch,5
436,2018,NATD,GESW,SF231,Druck- und Reproduktionstechnik,737
437,2023,NATD,GESM,SF222,Kommunikations- und Informationstechnik,3900
438,2023,NATA,GESM,SF188,Allgemeine Literaturwissenschaft,145
439,2018,NATA,GESW,SF171,Vermessungswesen (Geodäsie),425
440,2019,NATD,GESW,SF032,Chemie,15285
441,2020,NATA,GESM,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),16
442,2019,NATD,GESW,SF178,Wirtschafts-/Sozialgeografie,258
443,2023,NATA,GESW,SF134,Raumplanung,889
444,2020,NATA,GESM,SF044,Ost- und Südosteuropa-Studien,60
445,2019,NATA,GESM,SF276,Wirtschaftsmathematik,611
446,2018,NATA,GESM,SF043,Neugriechisch,19
447,2023,NATD,GESW,SF065,Geologie/Paläontologie,138
448,2021,NATD,GESM,SF086,"Katholische Theologie, - Religionslehre",2483
449,2018,NATD,GESW,SF138,Agrarbiologie,259
450,2020,NATA,GESW,SF184,Wirtschaftswissenschaften,6318
451,2021,NATA,GESM,SF275,Wissenschaftsgeschichte/Technikgeschichte,2
452,2019,NATD,GESM,SF085,Japanologie,1399
453,2020,NATD,GESW,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),13021
454,2018,NATA,GESM,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),19
455,2019,NATA,GESM,SF130,Westslawisch (allgemein und a.n.g.),6
456,2022,NATD,GESW,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),3942
457,2020,NATD,GESM,SF093,Landespflege/Landschaftsgestaltung,2046
458,2020,NATD,GESM,SF103,Markscheidewesen,19
459,2018,NATA,GESW,SF077,Wasserwirtschaft,196
460,2021,NATA,GESM,SF035,Darstellende Kunst/Bühnenkunst/Regie,122
461,2019,NATD,GESW,SF271,Deutsch als Fremdsprache oder als Zweitsprache,2486
462,2019,NATA,GESM,SF036,Sonstige Regionalwissenschaften,38
463,2019,NATA,GESW,SF222,Kommunikations- und Informationstechnik,637
464,2018,NATA,GESM,SF189,Niederdeutsch,0
465,2020,NATD,GESM,SF009,Anthropologie (Humanbiologie),109
466,2022,NATA,GESM,SF290,Sonstige Fächer,774
467,2018,NATD,GESM,SF094,Wasserbau,681
468,2021,NATD,GESW,SF272,Alte Geschichte,97
469,2022,NATA,GESM,SF300,Biomedizin,308
470,2018,NATD,GESM,SF104,Maschinenbau/-wesen,77940
471,2022,NATA,GESW,SF083,Islamwissenschaft,136
472,2021,NATA,GESW,SF127,Philosophie,1176
473,2023,NATA,GESM,SF187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,251
474,2019,NATA,GESW,SF223,Nautik/Seefahrt,28
475,2021,NATA,GESW,SF223,Nautik/Seefahrt,37
476,2021,NATD,GESW,SF429,Stahlbau,8
477,2019,NATD,GESW,SF429,Stahlbau,8
478,2023,NATD,GESM,SF129,Politikwissenschaft/Politologie,14545
479,2022,NATA,GESM,SF197,Holzbau,19
480,2021,NATD,GESW,SF179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,6770
481,2022,NATA,GESM,SF207,Sorabistik,2
482,2019,NATD,GESW,SF273,Mittlere und neuere Geschichte,379
483,2023,NATA,GESM,SF041,Sonstiges Orientierungsstudium,15
484,2022,NATD,GESM,SF231,Druck- und Reproduktionstechnik,567
485,2021,NATD,GESW,SF033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,2318
486,2022,NATA,GESM,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
487,2018,NATA,GESM,SF282,Biotechnologie,756
488,2019,NATA,GESW,SF129,Politikwissenschaft/Politologie,2880
489,2020,NATD,GESM,SF092,"Kunstgeschichte, Kunstwissenschaft",2082
490,2022,NATD,GESW,SF071,Haushalts- und Ernährungswissenschaft,5115
491,2020,NATD,GESM,SF102,Schauspiel,231
492,2021,NATA,GESM,SF370,Wirtschaftsingenieurw. m. ingenieurwiss.Schwerpkt.,8971
493,2020,NATA,GESM,SF282,Biotechnologie,867
494,2020,NATA,GESM,SF042,Wirtschaftsrecht,668
495,2021,NATA,GESM,SF130,Westslawisch (allgemein und a.n.g.),5
496,2023,NATA,GESM,SF019-07,Friesisch (2007 aufgelöst),0
497,2020,NATD,GESW,SF245,Sozialpädagogik,8598
498,2019,NATD,GESW,SF179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,7454
499,2018,NATD,GESW,SF230,Gesang,461
500,2023,NATD,GESM,SF223,Nautik/Seefahrt,617
501,2020,NATA,GESW,SF186,Lernbereich Naturwissenschaft/Sachunterricht,78
502,2019,NATD,GESW,SF033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,2461
503,2022,NATD,GESM,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",483
504,2022,NATD,GESW,SF321,Erwachsenenbildung und außerschulische Jugendbild.,1838
505,2020,NATA,GESW,SF185,Zahnmedizin,1249
506,2021,NATA,GESM,SF276,Wirtschaftsmathematik,565
507,2018,NATD,GESM,SF095,Latein,1110
508,2020,NATD,GESW,SF005,Klassische Philologie,194
509,2018,NATD,GESM,SF105,Mathematik,28111
510,2020,NATA,GESM,SF043,Neugriechisch,18
511,2018,NATA,GESW,SF172,Verwaltungswissenschaft/-wesen,279
512,2019,NATA,GESM,SF275,Wissenschaftsgeschichte/Technikgeschichte,2
513,2023,NATD,GESW,SF064,Naturschutz,674
514,2021,NATD,GESM,SF085,Japanologie,1370
515,2018,NATA,GESM,SF188,Allgemeine Literaturwissenschaft,133
516,2018,NATD,GESW,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",2094
517,2020,NATD,GESM,SF008,Anglistik/Englisch,12664
518,2018,NATA,GESW,SF078,Indologie,23
519,2021,NATA,GESM,SF036,Sonstige Regionalwissenschaften,33
520,2020,NATA,GESM,SF189,Niederdeutsch,0
521,2023,NATA,GESW,SF135,Rechtswissenschaft,6019
522,2022,NATD,GESW,SF227,Weinbau und Kellerwirtschaft,355
523,2018,NATA,GESM,SF042,Wirtschaftsrecht,657
524,2022,NATD,GESM,SF230,Gesang,251
525,2023,NATA,GESM,SF280,Kartografie,48
526,2022,NATA,GESW,SF333,Haushaltswissenschaft,1
527,2019,NATD,GESM,SF084,Italienisch,216
528,2021,NATD,GESW,SF273,Mittlere und neuere Geschichte,314
529,2019,NATA,GESM,SF035,Darstellende Kunst/Bühnenkunst/Regie,157
530,2021,NATA,GESW,SF126,Pharmazie,1830
531,2019,NATA,GESW,SF126,Pharmazie,1594
532,2019,NATD,GESW,SF034,Dänisch,36
533,2021,NATD,GESW,SF034,Dänisch,69
534,2023,NATA,GESM,SF284,Angewandte Sprachwissenschaft,231
535,2022,NATA,GESM,SF194,Tonmeister,80
536,2021,NATD,GESW,SF274,Tourismuswirtschaft,6873
537,2019,NATD,GESW,SF274,Tourismuswirtschaft,7475
538,2022,NATA,GESM,SF204,Malerei,77
539,2022,NATD,GESM,SF232,Gesundheitswissenschaften/-management,9445
540,2023,NATD,GESM,SF464,Facility Management,1992
541,2022,NATA,GESW,SF086,"Katholische Theologie, - Religionslehre",151
542,2022,NATD,GESW,SF070,Griechisch,138
543,2021,NATA,GESW,SF220,Milch- und Molkereiwirtschaft,21
544,2023,NATD,GESW,SF312,Statistik,970
545,2023,NATA,GESW,SF230,Gesang,404
546,2023,NATA,GESM,SF044,Ost- und Südosteuropa-Studien,37
547,2022,NATD,GESW,SF320,Ernährungswissenschaft,5154
548,2022,NATD,GESM,SF138,Agrarbiologie,328
549,2020,NATA,GESW,SF089,Verkehrsingenieurwesen,280
550,2021,NATA,GESM,SF273,Mittlere und neuere Geschichte,36
551,2020,NATA,GESM,SF041,Sonstiges Orientierungsstudium,0
552,2021,NATA,GESM,SF429,Stahlbau,6
553,2020,NATD,GESW,SF090,Lernbereich Geisteswissenschaften,6750
554,2023,NATD,GESM,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,1458
555,2019,NATA,GESM,SF034,Dänisch,1
556,2023,NATD,GESW,SF219,Kunststofftechnik,106
557,2020,NATD,GESM,SF095,Latein,863
558,2018,NATA,GESW,SF075,Holzwirtschaft,15
559,2020,NATD,GESM,SF105,Mathematik,26853
560,2018,NATA,GESM,SF187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,260
561,2021,NATA,GESM,SF033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,1023
562,2020,NATA,GESM,SF188,Allgemeine Literaturwissenschaft,136
563,2018,NATD,GESM,SF008,Anglistik/Englisch,12157
564,2023,NATA,GESW,SF136,Religionswissenschaft,176
565,2022,NATD,GESW,SF226,Verfahrenstechnik,2673
566,2019,NATA,GESM,SF274,Tourismuswirtschaft,425
567,2023,NATD,GESW,SF063,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0
568,2018,NATA,GESM,SF041,Sonstiges Orientierungsstudium,0
569,2018,NATD,GESW,SF234,Pflegewissenschaft/-management,8552
570,2021,NATD,GESM,SF182,Internationale Betriebswirtschaft/Management,16182
571,2020,NATA,GESW,SF182,Internationale Betriebswirtschaft/Management,6850
572,2021,NATA,GESM,SF179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,3042
573,2019,NATD,GESM,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0
574,2020,NATD,GESW,SF006,Amerikanistik/Amerikakunde,1564
575,2018,NATD,GESM,SF092,"Kunstgeschichte, Kunstwissenschaft",2127
576,2018,NATD,GESM,SF102,Schauspiel,236
577,2021,NATD,GESM,SF088,Optoelektronik,333
578,2019,NATA,GESW,SF220,Milch- und Molkereiwirtschaft,15
579,2022,NATA,GESW,SF180,Kaukasistik,4
580,2019,NATD,GESM,SF181,Wirtschaftspädagogik,2563
581,2022,NATA,GESM,SF195,Gesundheitspädagogik,52
582,2021,NATD,GESW,SF275,Wissenschaftsgeschichte/Technikgeschichte,9
583,2022,NATA,GESM,SF205,Bildhauerei/Plastik,74
584,2023,NATD,GESM,SF225,Textil- und Bekleidungstechnik/-gewerbe,420
585,2019,NATD,GESW,SF275,Wissenschaftsgeschichte/Technikgeschichte,8
586,2022,NATD,GESM,SF233,Nichtärztliche Heilberufe/Therapien,2732
587,2023,NATA,GESM,SF043,Neugriechisch,9
588,2021,NATD,GESW,SF035,Darstellende Kunst/Bühnenkunst/Regie,890
589,2019,NATD,GESW,SF035,Darstellende Kunst/Bühnenkunst/Regie,833
590,2022,NATA,GESW,SF085,Japanologie,274
591,2021,NATA,GESW,SF129,Politikwissenschaft/Politologie,2770
592,2019,NATA,GESW,SF127,Philosophie,1244
593,2021,NATA,GESW,SF221,Bioinformatik,415
594,2023,NATA,GESM,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),22
595,2020,NATA,GESM,SF280,Kartografie,82
596,2020,NATA,GESM,SF040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",113
597,2019,NATA,GESM,SF272,Alte Geschichte,8
598,2021,NATD,GESM,SF180,Kaukasistik,2
599,2023,NATD,GESW,SF061,Meliorationswesen,0
600,2018,NATD,GESW,SF232,Gesundheitswissenschaften/-management,27271
601,2022,NATD,GESW,SF225,Textil- und Bekleidungstechnik/-gewerbe,1521
602,2022,NATD,GESM,SF139,Russisch,153
603,2018,NATA,GESM,SF040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",75
604,2023,NATD,GESW,SF457,Umwelttechnik (einschließlich Recycling),2273
605,2021,NATA,GESM,SF274,Tourismuswirtschaft,463
606,2020,NATD,GESW,SF101,Restaurierungskunde,603
607,2020,NATD,GESW,SF091,Kunsterziehung,4577
608,2018,NATA,GESM,SF280,Kartografie,72
609,2023,NATA,GESM,SF189,Niederdeutsch,0
610,2018,NATA,GESW,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
611,2020,NATA,GESM,SF186,Lernbereich Naturwissenschaft/Sachunterricht,17
612,2020,NATD,GESW,SF247,Medizinische Informatik,1147
613,2019,NATD,GESM,SF086,"Katholische Theologie, - Religionslehre",3025
614,2021,NATA,GESM,SF034,Dänisch,0
615,2020,NATA,GESM,SF187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,229
616,2019,NATA,GESM,SF033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,1013
617,2023,NATA,GESW,SF231,Druck- und Reproduktionstechnik,104
618,2020,NATA,GESW,SF183,Wirtschafts-/Sozialgeschichte,45
619,2020,NATD,GESW,SF007,Angewandte Kunst,2539
620,2023,NATD,GESW,SF458,Umweltschutz,975
621,2018,NATD,GESM,SF009,Anthropologie (Humanbiologie),167
622,2019,NATA,GESM,SF429,Stahlbau,8
623,2019,NATA,GESM,SF273,Mittlere und neuere Geschichte,45
624,2020,NATD,GESM,SF094,Wasserbau,648
625,2021,NATD,GESM,SF181,Wirtschaftspädagogik,2479
626,2018,NATA,GESW,SF076,Hütten- und Gießereiwesen,127
627,2023,NATD,GESW,SF062,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0
628,2020,NATD,GESM,SF104,Maschinenbau/-wesen,69710
629,2018,NATA,GESM,SF186,Lernbereich Naturwissenschaft/Sachunterricht,18
630,2018,NATD,GESW,SF233,Nichtärztliche Heilberufe/Therapien,8309
631,2019,NATD,GESM,SF180,Kaukasistik,1
632,2023,NATA,GESW,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",493
633,2018,NATD,GESM,SF093,Landespflege/Landschaftsgestaltung,2071
634,2018,NATD,GESM,SF103,Markscheidewesen,17
635,2019,NATA,GESW,SF221,Bioinformatik,306
636,2019,NATA,GESM,SF179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,3003
637,2021,NATD,GESM,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0
638,2018,NATD,GESW,SF139,Russisch,526
639,2022,NATA,GESM,SF108,Metalltechnik,6
640,2023,NATA,GESM,SF140,Angewandte Systemwissenschaften,1054
641,2022,NATA,GESM,SF098,Sportpädagogik/Sportpsychologie,179
642,2023,NATD,GESM,SF070,Griechisch,156
643,2022,NATA,GESW,SF182,Internationale Betriebswirtschaft/Management,8064
644,2023,NATD,GESM,SF226,Verfahrenstechnik,3910
645,2023,NATA,GESM,SF380,Mechatronik,5755
646,2023,NATA,GESW,SF370,Wirtschaftsingenieurw. m. ingenieurwiss.Schwerpkt.,3929
647,2019,NATD,GESW,SF174,Volkskunde,825
648,2022,NATD,GESW,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,472
649,2020,NATA,GESW,SF189,Niederdeutsch,0
650,2023,NATA,GESW,SF130,Westslawisch (allgemein und a.n.g.),3
651,2023,NATA,GESM,SF046,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0
652,2020,NATD,GESM,SF245,Sozialpädagogik,1951
653,2022,NATA,GESW,SF088,Optoelektronik,34
654,2023,NATD,GESM,SF320,Ernährungswissenschaft,1048
655,2022,NATD,GESW,SF464,Facility Management,1384
656,2023,NATA,GESW,SF276,Wirtschaftsmathematik,739
657,2023,NATA,GESM,SF286,Mikrosystemtechnik,1014
658,2020,NATA,GESW,SF043,Neugriechisch,49
659,2020,NATA,GESM,SF185,Zahnmedizin,1062
660,2022,NATD,GESM,SF038,Lateinamerika-Studien,96
661,2023,NATA,GESW,SF036,Sonstige Regionalwissenschaften,135
662,2023,NATD,GESW,SF163,Rhythmik,8
663,2021,NATD,GESM,SF184,Wirtschaftswissenschaften,43134
664,2020,NATA,GESW,SF282,Biotechnologie,1233
665,2020,NATD,GESW,SF102,Schauspiel,269
666,2020,NATD,GESW,SF092,"Kunstgeschichte, Kunstwissenschaft",7891
667,2019,NATD,GESM,SF183,Wirtschafts-/Sozialgeschichte,125
668,2018,NATD,GESW,SF080,Instrumentalmusik,1170
669,2018,NATA,GESW,SF175,Volkswirtschaftslehre,2532
670,2018,NATA,GESM,SF185,Zahnmedizin,1051
671,2020,NATD,GESM,SF005,Klassische Philologie,172
672,2021,NATA,GESM,SF133,Medienk./Komm.-/Infowissenschaft (ab 08 zu SF303),0
673,2019,NATD,GESW,SF173,Ethnologie,2728
674,2023,NATD,GESW,SF069,Grafikdesign/Kommunikationsgestaltung,15538
675,2021,NATA,GESW,SF123,Ingenieurinformatik/Technische Informatik,1043
676,2022,NATD,GESM,SF131,Portugiesisch,26
677,2020,NATD,GESW,SF008,Anglistik/Englisch,30718
678,2019,NATA,GESW,SF124,Ozeanografie,4
679,2019,NATA,GESM,SF134,Raumplanung,490
680,2022,NATA,GESM,SF192,Dirigieren,97
681,2021,NATD,GESW,SF174,Volkskunde,738
682,2021,NATA,GESM,SF039,Geowissenschaften allgemein,1034
683,2022,NATD,GESM,SF371,Tierproduktion,73
684,2018,NATD,GESM,SF006,Amerikanistik/Amerikakunde,785
685,2022,NATA,GESM,SF202,Fertigungs-/Produktionstechnik,1314
686,2021,NATA,GESW,SF029,Sportwissenschaft,551
687,2022,NATD,GESM,SF039,Geowissenschaften allgemein,4580
688,2022,NATA,GESW,SF181,Wirtschaftspädagogik,227
689,2019,NATA,GESW,SF125,Agrarökonomie,260
690,2022,NATA,GESM,SF109,Publizistik (ab 2008 zu SF303),0
691,2022,NATA,GESM,SF099,Lernbehindertenpädagogik (ab 2016 zu SF190),0
692,2023,NATD,GESM,SF071,Haushalts- und Ernährungswissenschaft,1114
693,2019,NATD,GESW,SF175,Volkswirtschaftslehre,5520
694,2023,NATD,GESM,SF227,Weinbau und Kellerwirtschaft,539
695,2019,NATA,GESM,SF039,Geowissenschaften allgemein,999
696,2022,NATD,GESM,SF133,Medienk./Komm.-/Infowissenschaft (ab 08 zu SF303),0
697,2018,NATD,GESM,SF090,Lernbereich Geisteswissenschaften,899
698,2021,NATA,GESW,SF365,Pädagogik der frühen Kindheit,257
699,2022,NATA,GESW,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0
700,2023,NATA,GESW,SF371,Tierproduktion,15
701,2019,NATD,GESM,SF089,Verkehrsingenieurwesen,3357
702,2020,NATA,GESW,SF044,Ost- und Südosteuropa-Studien,119
703,2020,NATA,GESM,SF184,Wirtschaftswissenschaften,5371
704,2020,NATD,GESM,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),5214
705,2018,NATA,GESM,SF184,Wirtschaftswissenschaften,5169
706,2023,NATD,GESM,SF321,Erwachsenenbildung und außerschulische Jugendbild.,523
707,2020,NATA,GESW,SF284,Angewandte Sprachwissenschaft,749
708,2022,NATD,GESW,SF223,Nautik/Seefahrt,165
709,2023,NATA,GESW,SF131,Portugiesisch,22
710,2020,NATA,GESW,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),32
711,2020,NATD,GESW,SF103,Markscheidewesen,12
712,2020,NATD,GESW,SF093,Landespflege/Landschaftsgestaltung,2836
713,2018,NATD,GESM,SF007,Angewandte Kunst,1269
714,2018,NATA,GESW,SF270,Berufs- und Wirtschaftspädagogik,52
715,2023,NATA,GESW,SF277,Wirtschaftsinformatik,4326
716,2023,NATD,GESW,SF162,Caritaswissenschaft,51
717,2018,NATD,GESW,SF235,Fahrzeugtechnik,717
718,2021,NATD,GESM,SF183,Wirtschafts-/Sozialgeschichte,101
719,2021,NATA,GESM,SF134,Raumplanung,503
720,2019,NATD,GESM,SF088,Optoelektronik,352
721,2018,NATA,GESW,SF176,Werkerziehung,3
722,2022,NATD,GESW,SF129,Politikwissenschaft/Politologie,12378
723,2018,NATA,GESW,SF030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",1519
724,2023,NATA,GESW,SF037,Archiv- und Dokumentationswissenschaft,41
725,2021,NATA,GESW,SF122,"Orientalistik, Altorientalistik",134
726,2022,NATD,GESM,SF132,Psychologie,24802
727,2018,NATD,GESM,SF091,Kunsterziehung,964
728,2020,NATD,GESW,SF009,Anthropologie (Humanbiologie),335
729,2018,NATD,GESM,SF101,Restaurierungskunde,149
730,2023,NATD,GESW,SF068,Geschichte,12535
731,2021,NATD,GESM,SF089,Verkehrsingenieurwesen,3096
732,2022,NATA,GESM,SF193,Kirchenmusik,37
733,2018,NATD,GESM,SF247,Medizinische Informatik,1322
734,2021,NATD,GESW,SF175,Volkswirtschaftslehre,4927
735,2022,NATA,GESM,SF203,Industriedesign/Produktgestaltung,319
736,2019,NATD,GESM,SF182,Internationale Betriebswirtschaft/Management,17239
737,2019,NATA,GESM,SF133,Medienk./Komm.-/Infowissenschaft (ab 08 zu SF303),0
738,2019,NATA,GESW,SF365,Pädagogik der frühen Kindheit,226
739,2021,NATA,GESW,SF028,Brauwesen/Getränketechnologie,18
740,2019,NATD,GESW,SF176,Werkerziehung,73
741,2021,NATD,GESW,SF176,Werkerziehung,79
742,2022,NATA,GESM,SF106,Tanzpädagogik,63
743,2021,NATA,GESW,SF268,Verkehrswesen,0
744,2022,NATD,GESM,SF134,Raumplanung,2468
745,2022,NATA,GESM,SF096,Lebensmittelchemie,62
746,2023,NATD,GESM,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),11063
747,2022,NATA,GESW,SF184,Wirtschaftswissenschaften,7146
748,2019,NATA,GESW,SF028,Brauwesen/Getränketechnologie,24
749,2020,NATD,GESM,SF091,Kunsterziehung,989
750,2020,NATA,GESM,SF183,Wirtschafts-/Sozialgeschichte,16
751,2019,NATD,GESW,SF030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",7668
752,2020,NATD,GESM,SF101,Restaurierungskunde,178
753,2018,NATA,GESM,SF183,Wirtschafts-/Sozialgeschichte,10
754,2022,NATD,GESW,SF222,Kommunikations- und Informationstechnik,626
755,2020,NATA,GESW,SF187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,494
756,2023,NATA,GESW,SF132,Psychologie,7307
757,2023,NATA,GESM,SF142,Schiffbau/Schiffstechnik,215
758,2021,NATA,GESM,SF371,Tierproduktion,22
759,2019,NATA,GESM,SF132,Psychologie,1573
760,2021,NATD,GESM,SF040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",268
761,2018,NATA,GESW,SF173,Ethnologie,405
762,2018,NATA,GESM,SF089,Verkehrsingenieurwesen,607
763,2020,NATD,GESM,SF007,Angewandte Kunst,1370
764,2021,NATA,GESM,SF131,Portugiesisch,11
765,2020,NATA,GESW,SF040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",161
766,2020,NATD,GESM,SF247,Medizinische Informatik,1499
767,2023,NATA,GESM,SF048,Elektrotechnik/Elektronik,17994
768,2022,NATD,GESW,SF128,Physik,11698
769,2023,NATA,GESW,SF038,Lateinamerika-Studien,87
770,2021,NATD,GESM,SF280,Kartografie,162
771,2023,NATD,GESW,SF161,Diakoniewissenschaft,124
772,2021,NATA,GESM,SF277,Wirtschaftsinformatik,6101
773,2020,NATA,GESW,SF280,Kartografie,63
774,2020,NATD,GESW,SF104,Maschinenbau/-wesen,9325
775,2020,NATD,GESW,SF094,Wasserbau,432
776,2019,NATD,GESM,SF185,Zahnmedizin,4323
777,2019,NATA,GESW,SF122,"Orientalistik, Altorientalistik",149
778,2019,NATA,GESM,SF038,Lateinamerika-Studien,48
779,2021,NATD,GESW,SF030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",8324
780,2022,NATA,GESM,SF190,Sonderpädagogik,58
781,2018,NATA,GESW,SF079,Informatik,5883
782,2021,NATA,GESM,SF037,Archiv- und Dokumentationswissenschaft,15
783,2021,NATD,GESW,SF270,Berufs- und Wirtschaftspädagogik,1121
784,2022,NATA,GESM,SF200,Computer- und Kommunikationstechniken,858
785,2018,NATD,GESM,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),5210
786,2019,NATA,GESW,SF268,Verkehrswesen,0
787,2023,NATD,GESW,SF067,Germanistik/Deutsch,45920
788,2021,NATA,GESW,SF125,Agrarökonomie,271
789,2021,NATD,GESM,SF186,Lernbereich Naturwissenschaft/Sachunterricht,816
790,2018,NATD,GESW,SF082,Holz-/Fasertechnik,129
791,2023,NATD,GESM,SF019-07,Friesisch (2007 aufgelöst),0
792,2019,NATD,GESW,SF177,Werkstofftechnik,1014
793,2021,NATD,GESW,SF177,Werkstofftechnik,846
794,2019,NATA,GESW,SF029,Sportwissenschaft,423
795,2021,NATA,GESW,SF269,Zoll- und Steuerverwaltung,26
796,2022,NATD,GESW,SF221,Bioinformatik,860
797,2022,NATD,GESM,SF135,Rechtswissenschaft,45433
798,2019,NATA,GESW,SF269,Zoll- und Steuerverwaltung,23
799,2023,NATA,GESM,SF141,Abfallwirtschaft,2
800,2022,NATA,GESW,SF183,Wirtschafts-/Sozialgeschichte,41
801,2022,NATA,GESM,SF107,Medizin (Allgemein-Medizin),5625
802,2020,NATA,GESM,SF182,Internationale Betriebswirtschaft/Management,6195
803,2022,NATA,GESM,SF097,Lebensmitteltechnologie,152
804,2023,NATD,GESM,SF073,Judaistik/Hebräisch,143
805,2020,NATA,GESW,SF188,Allgemeine Literaturwissenschaft,454
806,2019,NATD,GESW,SF031,Byzantinistik,18
807,2023,NATA,GESM,SF047,Krankenpflege-Ausbildung (ab 2004 zu SF234),0
808,2022,NATD,GESW,SF127,Philosophie,7444
809,2019,NATA,GESM,SF370,Wirtschaftsingenieurw. m. ingenieurwiss.Schwerpkt.,8002
810,2022,NATA,GESW,SF089,Verkehrsingenieurwesen,283
811,2020,NATD,GESM,SF090,Lernbereich Geisteswissenschaften,1151
812,2020,NATA,GESM,SF088,Optoelektronik,103
813,2020,NATA,GESW,SF042,Wirtschaftsrecht,1311
814,2023,NATA,GESM,SF287,Neue Medien,254
815,2018,NATA,GESM,SF182,Internationale Betriebswirtschaft/Management,5857
816,2021,NATA,GESM,SF132,Psychologie,1927
817,2019,NATD,GESM,SF184,Wirtschaftswissenschaften,42981
818,2020,NATA,GESM,SF089,Verkehrsingenieurwesen,891
819,2020,NATA,GESW,SF041,Sonstiges Orientierungsstudium,0
820,2018,NATD,GESW,SF081,Iranistik,109
821,2023,NATD,GESW,SF316,Elektronische Energietechnik,176
822,2019,NATA,GESM,SF131,Portugiesisch,12
