,acyear,nationality,gender,subj_code,subj_name,stud_count
3374,2020,NATD,GESM,SF066,Geophysik,47
3375,2019,NATD,GESM,SF147,Sozialkunde,173
3376,2021,NATD,GESM,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
3377,2021,NATA,GESM,SF219,Kunststofftechnik,6
3378,2021,NATA,GESW,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
3379,2018,NATA,GESW,SF128,Physik,446
3380,2019,NATA,GESW,SF303,Kommunikationswissenschaft/Publizistik,300
3381,2021,NATD,GESW,SF233,Nichtärztliche Heilberufe/Therapien,2422
3382,2019,NATD,GESW,SF233,Nichtärztliche Heilberufe/Therapien,1750
3383,2018,NATD,GESM,SF162,Caritaswissenschaft,0
3384,2020,NATD,GESW,SF058,"Forstwissenschaft, -wirtschaft",325
3385,2019,NATD,GESM,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
3386,2021,NATA,GESW,SF197,Holzbau,2
3387,2023,NATD,GESW,SF006,Amerikanistik/Amerikakunde,232
3388,2022,NATA,GESM,SF264,Sozialversicherung,12
3389,2022,NATA,GESW,SF252,Journalistik (ab 2008 zu SF303),0
3390,2018,NATD,GESW,SF056,Finno-Ugristik,17
3391,2021,NATD,GESM,SF147,Sozialkunde,129
3392,2022,NATA,GESW,SF253,Sozialwesen,184
3393,2022,NATA,GESM,SF025,Biochemie,123
3394,2019,NATD,GESW,SF139,Russisch,39
3395,2023,NATA,GESM,SF103,Markscheidewesen,8
3396,2023,NATD,GESM,SF010,Arabisch/Arabistik,15
3397,2022,NATA,GESM,SF265,Bankwesen,9
3398,2020,NATA,GESM,SF230,Gesang,43
3399,2022,NATA,GESW,SF013,Architektur,1055
3400,2021,NATA,GESW,SF294,Materialwissenschaften,60
3401,2021,NATA,GESW,SF304,Medienwirtschaft/Medienmanagement,198
3402,2019,NATA,GESW,SF054,Film und Fernsehen,45
3403,2023,NATD,GESM,SF156,Tiermedizin/Veterinärmedizin,91
3404,2022,NATA,GESW,SF159,Edelstein- und Schmuckdesign,8
3405,2020,NATA,GESW,SF128,Physik,447
3406,2022,NATD,GESW,SF164,Jazz und Popularmusik,30
3407,2018,NATA,GESM,SF135,Rechtswissenschaft,946
3408,2023,NATA,GESM,SF009,Anthropologie (Humanbiologie),12
3409,2022,NATD,GESM,SF074,Transport-/Fördertechnik,26
3410,2018,NATD,GESW,SF390,Archäometrie (Ingenieurarchäologie),1
3411,2020,NATD,GESM,SF065,Geologie/Paläontologie,7
3412,2021,NATA,GESW,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",2
3413,2020,NATA,GESM,SF136,Religionswissenschaft,27
3414,2023,NATA,GESM,SF093,Landespflege/Landschaftsgestaltung,22
3415,2020,NATD,GESW,SF151,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0
3416,2018,NATA,GESW,SF365,Pädagogik der frühen Kindheit,40
3417,2020,NATD,GESW,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",1
3418,2018,NATD,GESW,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",0
3419,2021,NATA,GESM,SF060,Gartenbau,14
3420,2020,NATA,GESW,SF365,Pädagogik der frühen Kindheit,58
3421,2019,NATA,GESM,SF060,Gartenbau,21
3422,2023,NATD,GESW,SF245,Sozialpädagogik,1608
3423,2020,NATD,GESM,SF069,Grafikdesign/Kommunikationsgestaltung,809
3424,2019,NATA,GESW,SF290,Sonstige Fächer,950
3425,2019,NATA,GESM,SF310,Regenerative Energien,159
3426,2023,NATA,GESM,SF097,Lebensmitteltechnologie,56
3427,2019,NATD,GESM,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),535
3428,2021,NATA,GESM,SF216,Glastechnik/Keramik,1
3429,2018,NATA,GESW,SF125,Agrarökonomie,34
3430,2023,NATA,GESW,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0
3431,2019,NATA,GESW,SF300,Biomedizin,94
3432,2020,NATD,GESW,SF059,Französisch,526
3433,2022,NATA,GESM,SF021,Betriebswirtschaftslehre,3979
3434,2018,NATD,GESW,SF059,Französisch,627
3435,2023,NATD,GESM,SF157,Mikroelektronik,0
3436,2022,NATA,GESM,SF261,Innere Verwaltung,0
3437,2018,NATD,GESM,SF065,Geologie/Paläontologie,15
3438,2021,NATD,GESM,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),397
3439,2019,NATA,GESW,SF196,Studienkolleg,0
3440,2019,NATA,GESW,SF206,Polnisch,5
3441,2019,NATA,GESM,SF216,Glastechnik/Keramik,1
3442,2021,NATA,GESW,SF054,Film und Fernsehen,49
3443,2021,NATD,GESW,SF234,Pflegewissenschaft/-management,1459
3444,2019,NATA,GESW,SF050,Geografie/Erdkunde,141
3445,2023,NATD,GESW,SF005,Klassische Philologie,22
3446,2023,NATA,GESM,SF200,Computer- und Kommunikationstechniken,224
3447,2022,NATA,GESW,SF110,Meteorologie,20
3448,2019,NATA,GESW,SF197,Holzbau,2
3449,2023,NATA,GESM,SF190,Sonderpädagogik,8
3450,2021,NATA,GESW,SF207,Sorabistik,0
3451,2023,NATD,GESM,SF011,Arbeitslehre/Wirtschaftslehre,61
3452,2022,NATA,GESM,SF168,Justizvollzug,0
3453,2022,NATA,GESW,SF256,Rechtspflege,1
3454,2019,NATD,GESW,SF234,Pflegewissenschaft/-management,1361
3455,2023,NATA,GESM,SF106,Tanzpädagogik,13
3456,2018,NATA,GESM,SF134,Raumplanung,114
3457,2020,NATD,GESM,SF162,Caritaswissenschaft,0
3458,2022,NATA,GESW,SF016,Baltistik,0
3459,2020,NATA,GESM,SF135,Rechtswissenschaft,608
3460,2023,NATA,GESM,SF096,Lebensmittelchemie,5
3461,2022,NATD,GESM,SF075,Holzwirtschaft,14
3462,2023,NATA,GESW,SF180,Kaukasistik,0
3463,2022,NATD,GESW,SF163,Rhythmik,0
3464,2020,NATA,GESW,SF125,Agrarökonomie,42
3465,2018,NATD,GESW,SF548,Ur- und Frühgeschichte,25
3466,2019,NATA,GESM,SF215,Gesundheitstechnik,398
3467,2021,NATA,GESM,SF061,Meliorationswesen,0
3468,2023,NATD,GESW,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),1517
3469,2020,NATD,GESM,SF068,Geschichte,2017
3470,2021,NATA,GESM,SF457,Umwelttechnik (einschließlich Recycling),86
3471,2018,NATD,GESW,SF152,Allg. Sprachwissenschaft/Indogermanistik,546
3472,2020,NATA,GESW,SF220,Milch- und Molkereiwirtschaft,9
3473,2018,NATA,GESW,SF126,Pharmazie,261
3474,2023,NATA,GESW,SF088,Optoelektronik,5
3475,2022,NATD,GESW,SF069,Grafikdesign/Kommunikationsgestaltung,1955
3476,2019,NATD,GESM,SF003,Agrarwissenschaft/Landwirtschaft,1024
3477,2020,NATD,GESW,SF154,Lernbereich Gesellschaftslehre,27
3478,2022,NATD,GESM,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
3479,2022,NATA,GESM,SF262,Bibliothekswesen,0
3480,2019,NATA,GESW,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
3481,2022,NATA,GESM,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),6
3482,2018,NATD,GESW,SF058,"Forstwissenschaft, -wirtschaft",334
3483,2023,NATD,GESM,SF158,Turkologie,6
3484,2021,NATD,GESM,SF149,Soziologie,559
3485,2019,NATA,GESW,SF207,Sorabistik,5
3486,2021,NATA,GESW,SF053,"Evangelische Theologie, - Religionslehre",35
3487,2021,NATD,GESW,SF235,Fahrzeugtechnik,82
3488,2018,NATD,GESM,SF066,Geophysik,61
3489,2021,NATD,GESM,SF003,Agrarwissenschaft/Landwirtschaft,928
3490,2022,NATA,GESM,SF169,Ethik,9
3491,2021,NATA,GESW,SF199,Lernbereich Technik,0
3492,2019,NATA,GESW,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
3493,2019,NATA,GESW,SF208,Soziale Arbeit,626
3494,2021,NATA,GESW,SF208,Soziale Arbeit,630
3495,2023,NATD,GESM,SF252,Journalistik (ab 2008 zu SF303),0
3496,2022,NATA,GESW,SF255,Archivwesen,0
3497,2022,NATA,GESM,SF023,Bildende Kunst/Grafik,73
3498,2019,NATD,GESW,SF235,Fahrzeugtechnik,98
3499,2018,NATD,GESM,SF160,Computerlinguistik,73
3500,2018,NATD,GESM,SF316,Elektronische Energietechnik,93
3501,2023,NATD,GESM,SF012,Archäologie,623
3502,2022,NATA,GESW,SF015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,7
3503,2020,NATA,GESM,SF134,Raumplanung,102
3504,2023,NATA,GESM,SF095,Latein,6
3505,2021,NATA,GESW,SF292,Islamische Studien/Islamische Theologie,9
3506,2021,NATA,GESW,SF302,Medienwissenschaft,174
3507,2019,NATD,GESM,SF149,Soziologie,631
3508,2020,NATA,GESW,SF126,Pharmazie,282
3509,2021,NATA,GESM,SF310,Regenerative Energien,183
3510,2022,NATD,GESW,SF162,Caritaswissenschaft,0
3511,2023,NATA,GESM,SF105,Mathematik,754
3512,2018,NATA,GESM,SF133,Medienk./Komm.-/Infowissenschaft (ab 08 zu SF303),0
3513,2020,NATD,GESM,SF161,Diakoniewissenschaft,19
3514,2023,NATA,GESW,SF181,Wirtschaftspädagogik,31
3515,2022,NATD,GESM,SF076,Hütten- und Gießereiwesen,2
3516,2020,NATD,GESW,SF262,Bibliothekswesen,7
3517,2022,NATD,GESW,SF090,Lernbereich Geisteswissenschaften,1094
3518,2021,NATA,GESM,SF018,Berufsbezogene Fremdsprachenausbildung,25
3519,2018,NATD,GESM,SF121,Medieninformatik,1530
3520,2019,NATD,GESM,SF353,Pflanzenproduktion,8
3521,2019,NATD,GESM,SF113,Musikerziehung,259
3522,2021,NATD,GESW,SF254,Sachunterricht (einschließlich Schulgarten),122
3523,2022,NATA,GESW,SF160,Computerlinguistik,145
3524,2020,NATD,GESW,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),205
3525,2021,NATD,GESM,SF068,Geschichte,1806
3526,2021,NATA,GESW,SF194,Tonmeister,4
3527,2022,NATA,GESW,SF316,Elektronische Energietechnik,18
3528,2023,NATA,GESW,SF548,Ur- und Frühgeschichte,25
3529,2019,NATA,GESM,SF053,"Evangelische Theologie, - Religionslehre",65
3530,2020,NATD,GESW,SF168,Justizvollzug,28
3531,2023,NATD,GESM,SF146,Slawistik (Slawische Philologie),37
3532,2023,NATA,GESW,SF152,Allg. Sprachwissenschaft/Indogermanistik,260
3533,2018,NATA,GESM,SF457,Umwelttechnik (einschließlich Recycling),158
3534,2022,NATD,GESW,SF006,Amerikanistik/Amerikakunde,156
3535,2019,NATA,GESM,SF303,Kommunikationswissenschaft/Publizistik,80
3536,2023,NATD,GESW,SF082,Holz-/Fasertechnik,39
3537,2022,NATA,GESW,SF066,Geophysik,20
3538,2021,NATD,GESW,SF014,Astrophysik und Astronomie,1
3539,2018,NATD,GESM,SF361,Schulpädagogik,0
3540,2018,NATA,GESM,SF061,Meliorationswesen,0
3541,2023,NATA,GESW,SF058,"Forstwissenschaft, -wirtschaft",99
3542,2021,NATA,GESM,SF111,Mineralogie,6
3543,2022,NATA,GESM,SF464,Facility Management,13
3544,2020,NATA,GESM,SF120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",4
3545,2019,NATA,GESM,SF054,Film und Fernsehen,49
3546,2020,NATA,GESW,SF118,Technomathematik,20
3547,2021,NATA,GESM,SF257,Arbeits- und Berufsberatung,2
3548,2021,NATA,GESW,SF205,Bildhauerei/Plastik,15
3549,2023,NATA,GESM,SF215,Gesundheitstechnik,234
3550,2018,NATD,GESM,SF268,Verkehrswesen,0
3551,2020,NATA,GESM,SF266,Finanzverwaltung,1
3552,2022,NATA,GESM,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,124
3553,2019,NATD,GESW,SF195,Gesundheitspädagogik,782
3554,2018,NATA,GESW,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",0
3555,2019,NATD,GESM,SF259,Auswärtige Angelegenheiten,21
3556,2019,NATD,GESM,SF019,Orientierungsstudium MINT,0
3557,2022,NATD,GESM,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",0
3558,2019,NATD,GESW,SF205,Bildhauerei/Plastik,10
3559,2018,NATA,GESW,SF059,Französisch,139
3560,2021,NATA,GESM,SF017,Bauingenieurwesen/Ingenieurbau,1330
3561,2018,NATD,GESM,SF028,Brauwesen/Getränketechnologie,80
3562,2019,NATA,GESW,SF146,Slawistik (Slawische Philologie),57
3563,2020,NATA,GESM,SF026,Biologie,482
3564,2020,NATD,GESM,SF075,Holzwirtschaft,17
3565,2020,NATA,GESW,SF212,Feinwerktechnik,0
3566,2021,NATD,GESM,SF162,Caritaswissenschaft,0
3567,2021,NATA,GESM,SF019,Orientierungsstudium MINT,0
3568,2019,NATA,GESM,SF302,Medienwissenschaft,98
3569,2021,NATA,GESW,SF193,Kirchenmusik,3
3570,2018,NATD,GESM,SF122,"Orientalistik, Altorientalistik",99
3571,2020,NATD,GESW,SF263,Polizei/Verfassungsschutz,2212
3572,2019,NATD,GESW,SF197,Holzbau,15
3573,2018,NATA,GESM,SF310,Regenerative Energien,136
3574,2021,NATD,GESW,SF015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,6
3575,2023,NATA,GESW,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",0
3576,2019,NATA,GESM,SF208,Soziale Arbeit,189
3577,2022,NATD,GESW,SF005,Klassische Philologie,23
3578,2019,NATA,GESM,SF052,Erziehungswissenschaft (Pädagogik),215
3579,2023,NATD,GESM,SF147,Sozialkunde,140
3580,2023,NATD,GESW,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0
3581,2021,NATD,GESW,SF255,Archivwesen,27
3582,2022,NATA,GESW,SF065,Geologie/Paläontologie,18
3583,2021,NATA,GESW,SF109,Publizistik (ab 2008 zu SF303),0
3584,2020,NATD,GESW,SF023,Bildende Kunst/Grafik,118
3585,2021,NATA,GESW,SF099,Lernbehindertenpädagogik (ab 2016 zu SF190),0
3586,2022,NATD,GESW,SF245,Sozialpädagogik,1590
3587,2018,NATA,GESM,SF060,Gartenbau,17
3588,2020,NATD,GESW,SF169,Ethik,59
3589,2019,NATA,GESM,SF292,Islamische Studien/Islamische Theologie,16
3590,2023,NATD,GESW,SF081,Iranistik,7
3591,2018,NATA,GESM,SF216,Glastechnik/Keramik,1
3592,2019,NATD,GESW,SF290,Sonstige Fächer,203
3593,2023,NATA,GESW,SF059,Französisch,100
3594,2018,NATD,GESW,SF213,Versorgungstechnik,78
3595,2021,NATD,GESM,SF161,Diakoniewissenschaft,8
3596,2019,NATD,GESW,SF050,Geografie/Erdkunde,1692
3597,2019,NATD,GESW,SF300,Biomedizin,171
3598,2023,NATD,GESM,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
3599,2020,NATA,GESW,SF119,Niederländisch,2
3600,2019,NATA,GESM,SF199,Lernbereich Technik,0
3601,2021,NATA,GESW,SF206,Polnisch,5
3602,2023,NATD,GESM,SF001,Ägyptologie,121
3603,2019,NATA,GESM,SF209,Tschechisch,1
3604,2020,NATA,GESM,SF265,Bankwesen,2
3605,2021,NATD,GESM,SF067,Germanistik/Deutsch,1242
3606,2020,NATA,GESM,SF025,Biochemie,116
3607,2018,NATD,GESW,SF119,Niederländisch,39
3608,2019,NATD,GESW,SF196,Studienkolleg,0
3609,2019,NATD,GESM,SF258,Arbeitsverwaltung,50
3610,2022,NATD,GESM,SF154,Lernbereich Gesellschaftslehre,14
3611,2018,NATD,GESM,SF269,Zoll- und Steuerverwaltung,958
3612,2019,NATD,GESW,SF206,Polnisch,5
3613,2018,NATA,GESW,SF154,Lernbereich Gesellschaftslehre,2
3614,2019,NATA,GESW,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
3615,2019,NATA,GESW,SF147,Sozialkunde,11
3616,2020,NATD,GESM,SF074,Transport-/Fördertechnik,47
3617,2020,NATA,GESW,SF213,Versorgungstechnik,20
3618,2021,NATA,GESW,SF290,Sonstige Fächer,600
3619,2021,NATA,GESM,SF258,Arbeitsverwaltung,3
3620,2019,NATD,GESM,SF018,Berufsbezogene Fremdsprachenausbildung,60
3621,2021,NATA,GESW,SF300,Biomedizin,125
3622,2019,NATA,GESW,SF001,Ägyptologie,15
3623,2018,NATD,GESM,SF029,Sportwissenschaft,1146
3624,2022,NATA,GESM,SF225,Textil- und Bekleidungstechnik/-gewerbe,41
3625,2023,NATD,GESW,SF080,Instrumentalmusik,110
3626,2018,NATD,GESM,SF265,Bankwesen,75
3627,2021,NATD,GESW,SF110,Meteorologie,85
3628,2020,NATA,GESW,SF210,Verkehrswirtschaft,26
3629,2020,NATD,GESM,SF078,Indologie,1
3630,2020,NATD,GESW,SF264,Sozialversicherung,487
3631,2019,NATD,GESW,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
3632,2021,NATA,GESW,SF050,Geografie/Erdkunde,116
3633,2022,NATD,GESM,SF156,Tiermedizin/Veterinärmedizin,89
3634,2019,NATD,GESW,SF208,Soziale Arbeit,7809
3635,2018,NATD,GESM,SF025,Biochemie,462
3636,2023,NATD,GESM,SF002,Afrikanistik,74
3637,2019,NATA,GESM,SF197,Holzbau,5
3638,2021,NATD,GESW,SF256,Rechtspflege,680
3639,2022,NATA,GESW,SF162,Caritaswissenschaft,0
3640,2020,NATD,GESW,SF024,Europäische Ethnologie und Kulturwissenschaft,320
3641,2021,NATA,GESW,SF196,Studienkolleg,0
3642,2021,NATD,GESW,SF016,Baltistik,0
3643,2019,NATA,GESM,SF207,Sorabistik,1
3644,2019,NATA,GESM,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
3645,2023,NATD,GESM,SF148,Sozialwissenschaften,818
3646,2018,NATA,GESM,SF215,Gesundheitstechnik,463
3647,2023,NATA,GESW,SF154,Lernbereich Gesellschaftslehre,2
3648,2022,NATD,GESW,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),1342
3649,2018,NATD,GESW,SF310,Regenerative Energien,89
3650,2020,NATD,GESM,SF171,Vermessungswesen (Geodäsie),484
3651,2022,NATA,GESW,SF069,Grafikdesign/Kommunikationsgestaltung,746
3652,2021,NATA,GESM,SF255,Archivwesen,0
3653,2021,NATD,GESW,SF017,Bauingenieurwesen/Ingenieurbau,1988
3654,2019,NATD,GESW,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
3655,2020,NATA,GESM,SF264,Sozialversicherung,17
3656,2022,NATA,GESM,SF222,Kommunikations- und Informationstechnik,385
3657,2023,NATD,GESM,SF242,Innenarchitektur,52
3658,2018,NATA,GESW,SF151,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0
3659,2019,NATA,GESM,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
3660,2023,NATA,GESM,SF061,Meliorationswesen,0
3661,2019,NATD,GESM,SF115,Grundschul-/Primärstufenpädagogik,168
3662,2022,NATD,GESM,SF155,Theaterwissenschaft,71
3663,2018,NATA,GESW,SF057,Luft- und Raumfahrttechnik,45
3664,2019,NATD,GESW,SF207,Sorabistik,4
3665,2021,NATA,GESM,SF015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,2
3666,2018,NATD,GESM,SF026,Biologie,2251
3667,2019,NATA,GESW,SF144,Technische Kybernetik,3
3668,2022,NATA,GESM,SF128,Physik,1093
3669,2020,NATA,GESM,SF024,Europäische Ethnologie und Kulturwissenschaft,63
3670,2020,NATD,GESM,SF077,Wasserwirtschaft,62
3671,2020,NATA,GESW,SF116,Textilgestaltung,56
3672,2018,NATD,GESW,SF216,Glastechnik/Keramik,5
3673,2021,NATD,GESM,SF164,Jazz und Popularmusik,61
3674,2021,NATA,GESW,SF203,Industriedesign/Produktgestaltung,89
3675,2018,NATD,GESW,SF060,Gartenbau,132
3676,2023,NATA,GESM,SF457,Umwelttechnik (einschließlich Recycling),117
3677,2020,NATA,GESW,SF211,Energieverfahrenstechnik,46
3678,2018,NATD,GESM,SF120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",57
3679,2019,NATA,GESM,SF290,Sonstige Fächer,866
3680,2019,NATD,GESW,SF199,Lernbereich Technik,36
3681,2018,NATD,GESM,SF266,Finanzverwaltung,260
3682,2022,NATA,GESM,SF129,Politikwissenschaft/Politologie,611
3683,2021,NATD,GESM,SF069,Grafikdesign/Kommunikationsgestaltung,898
3684,2022,NATD,GESM,SF157,Mikroelektronik,12
3685,2019,NATD,GESW,SF209,Tschechisch,2
3686,2019,NATA,GESM,SF300,Biomedizin,65
3687,2022,NATA,GESW,SF161,Diakoniewissenschaft,3
3688,2019,NATD,GESW,SF053,"Evangelische Theologie, - Religionslehre",664
3689,2021,NATA,GESW,SF195,Gesundheitspädagogik,32
3690,2022,NATD,GESW,SF149,Soziologie,1577
3691,2019,NATA,GESM,SF196,Studienkolleg,0
3692,2020,NATD,GESW,SF265,Bankwesen,48
3693,2023,NATD,GESM,SF003,Agrarwissenschaft/Landwirtschaft,889
3694,2023,NATA,GESW,SF155,Theaterwissenschaft,51
3695,2021,NATD,GESW,SF111,Mineralogie,8
3696,2019,NATA,GESM,SF206,Polnisch,3
3697,2022,NATD,GESW,SF003,Agrarwissenschaft/Landwirtschaft,742
3698,2023,NATD,GESM,SF149,Soziologie,531
3699,2019,NATA,GESM,SF050,Geografie/Erdkunde,127
3700,2023,NATD,GESW,SF235,Fahrzeugtechnik,75
3701,2021,NATD,GESW,SF257,Arbeits- und Berufsberatung,107
3702,2022,NATA,GESW,SF067,Germanistik/Deutsch,1273
3703,2020,NATD,GESW,SF025,Biochemie,737
3704,2020,NATD,GESM,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
3705,2022,NATA,GESW,SF068,Geschichte,267
3706,2023,NATA,GESM,SF310,Regenerative Energien,236
3707,2020,NATA,GESM,SF263,Polizei/Verfassungsschutz,6
3708,2018,NATA,GESW,SF548,Ur- und Frühgeschichte,4
3709,2020,NATA,GESM,SF023,Bildende Kunst/Grafik,73
3710,2018,NATA,GESW,SF152,Allg. Sprachwissenschaft/Indogermanistik,253
3711,2022,NATD,GESM,SF010,Arabisch/Arabistik,12
3712,2021,NATA,GESM,SF110,Meteorologie,20
3713,2021,NATD,GESW,SF018,Berufsbezogene Fremdsprachenausbildung,133
3714,2019,NATD,GESW,SF052,Erziehungswissenschaft (Pädagogik),6092
3715,2019,NATA,GESW,SF145,Sinologie/Koreanistik,108
3716,2020,NATA,GESW,SF117,Ausländerpädagogik,9
3717,2020,NATD,GESM,SF076,Hütten- und Gießereiwesen,8
3718,2019,NATD,GESM,SF114,Musikwissenschaft/-geschichte,233
3719,2021,NATA,GESM,SF256,Rechtspflege,0
3720,2021,NATA,GESW,SF204,Malerei,37
3721,2023,NATA,GESM,SF216,Glastechnik/Keramik,0
3722,2019,NATA,GESW,SF385,Geoökologie,11
3723,2020,NATA,GESM,SF169,Ethik,3
3724,2018,NATD,GESM,SF027,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0
3725,2022,NATA,GESM,SF223,Nautik/Seefahrt,57
3726,2019,NATD,GESW,SF292,Islamische Studien/Islamische Theologie,60
3727,2018,NATD,GESW,SF215,Gesundheitstechnik,996
3728,2021,NATD,GESM,SF163,Rhythmik,0
3729,2023,NATA,GESM,SF060,Gartenbau,15
3730,2018,NATA,GESW,SF058,"Forstwissenschaft, -wirtschaft",111
3731,2021,NATA,GESM,SF016,Baltistik,0
3732,2019,NATD,GESW,SF302,Medienwissenschaft,1065
3733,2018,NATA,GESM,SF213,Versorgungstechnik,60
3734,2021,NATA,GESW,SF200,Computer- und Kommunikationstechniken,104
3735,2023,NATA,GESW,SF304,Medienwirtschaft/Medienmanagement,173
3736,2021,NATD,GESW,SF156,Tiermedizin/Veterinärmedizin,790
3737,2021,NATA,GESM,SF116,Textilgestaltung,21
3738,2018,NATD,GESM,SF023,Bildende Kunst/Grafik,108
3739,2022,NATD,GESW,SF002,Afrikanistik,91
3740,2018,NATA,GESW,SF158,Turkologie,33
3741,2020,NATD,GESW,SF120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",115
3742,2021,NATA,GESW,SF106,Tanzpädagogik,44
3743,2021,NATD,GESW,SF010,Arabisch/Arabistik,33
3744,2023,NATA,GESM,SF064,Naturschutz,64
3745,2021,NATA,GESW,SF096,Lebensmittelchemie,24
3746,2022,NATD,GESW,SF242,Innenarchitektur,553
3747,2023,NATA,GESW,SF294,Materialwissenschaften,73
3748,2019,NATD,GESM,SF211,Energieverfahrenstechnik,441
3749,2018,NATD,GESM,SF169,Ethik,21
3750,2021,NATD,GESM,SF166,Sportmanagement/Sportökonomie,1197
3751,2018,NATA,GESM,SF119,Niederländisch,5
3752,2019,NATA,GESM,SF151,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0
3753,2020,NATD,GESW,SF266,Finanzverwaltung,395
3754,2020,NATD,GESM,SF321,Erwachsenenbildung und außerschulische Jugendbild.,47
3755,2023,NATA,GESW,SF054,Film und Fernsehen,73
3756,2023,NATD,GESM,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),582
3757,2020,NATD,GESW,SF026,Biologie,5301
3758,2023,NATD,GESW,SF180,Kaukasistik,0
3759,2022,NATA,GESW,SF164,Jazz und Popularmusik,20
3760,2018,NATD,GESM,SF263,Polizei/Verfassungsschutz,3339
3761,2020,NATA,GESM,SF261,Innere Verwaltung,3
3762,2022,NATD,GESW,SF148,Sozialwissenschaften,1287
3763,2022,NATD,GESM,SF305,Medientechnik,528
3764,2020,NATA,GESM,SF262,Bibliothekswesen,0
3765,2022,NATA,GESM,SF220,Milch- und Molkereiwirtschaft,0
3766,2019,NATD,GESW,SF191,Komposition,7
3767,2020,NATD,GESM,SF227,Weinbau und Kellerwirtschaft,104
3768,2022,NATD,GESM,SF055,Orientierungsstudium Gesellschaftswissenschaften,0
3769,2023,NATD,GESW,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0
3770,2022,NATD,GESM,SF545,"Kath. Religionspäd., kirchliche Bildungsarbeit",20
3771,2019,NATD,GESW,SF201,Werken (technisch)/Technologie,40
3772,2019,NATD,GESW,SF097,Lebensmitteltechnologie,323
3773,2019,NATA,GESW,SF142,Schiffbau/Schiffstechnik,6
3774,2019,NATA,GESM,SF152,Allg. Sprachwissenschaft/Indogermanistik,58
3775,2020,NATA,GESM,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),4
3776,2020,NATD,GESM,SF071,Haushalts- und Ernährungswissenschaft,162
3777,2020,NATA,GESW,SF216,Glastechnik/Keramik,1
3778,2018,NATD,GESW,SF458,Umweltschutz,134
3779,2018,NATA,GESW,SF011,Arbeitslehre/Wirtschaftslehre,15
3780,2019,NATA,GESW,SF048,Elektrotechnik/Elektronik,943
3781,2020,NATA,GESW,SF060,Gartenbau,15
3782,2020,NATA,GESM,SF168,Justizvollzug,0
3783,2018,NATD,GESW,SF062,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0
3784,2021,NATD,GESM,SF020,Bergbau/Bergtechnik,41
3785,2019,NATD,GESM,SF117,Ausländerpädagogik,0
3786,2018,NATD,GESW,SF312,Statistik,0
3787,2019,NATD,GESW,SF107,Medizin (Allgemein-Medizin),5248
3788,2021,NATA,GESM,SF115,Grundschul-/Primärstufenpädagogik,3
3789,2018,NATA,GESW,SF157,Mikroelektronik,10
