,year,nationality,gender,subj_code,subj_name,number
6482,2021,domestic,m,227,Weinbau und Kellerwirtschaft,86
6483,2018,domestic,f,136,Religionswissenschaft,82
6484,2022,domestic,f,181,Wirtschaftspädagogik,458
6485,2023,foreign,m,124,Ozeanografie,2
6486,2019,domestic,m,261,Innere Verwaltung,432
6487,2021,domestic,f,457,Umwelttechnik (einschließlich Recycling),290
6488,2018,foreign,m,152,Allg. Sprachwissenschaft/Indogermanistik,71
6489,2021,domestic,m,071,Haushalts- und Ernährungswissenschaft,139
6490,2021,foreign,f,036,Sonstige Regionalwissenschaften,30
6491,2019,foreign,m,234,Pflegewissenschaft/-management,22
6492,2023,domestic,f,023,Bildende Kunst/Grafik,135
6493,2022,domestic,m,009,Anthropologie (Humanbiologie),8
6494,2023,foreign,f,114,Musikwissenschaft/-geschichte,74
6495,2018,domestic,m,333,Haushaltswissenschaft,11
6496,2020,foreign,m,211,Energieverfahrenstechnik,135
6497,2020,domestic,f,076,Hütten- und Gießereiwesen,2
6498,2022,domestic,f,190,Körperbehindertenpädagogik (ab 2016 zu SF190),0
6499,2019,foreign,f,464,Facility Management,17
6500,2023,domestic,f,263,Polizei/Verfassungsschutz,2149
6501,2018,foreign,m,058,"Forstwissenschaft, -wirtschaft",139
6502,2022,foreign,f,082,Holz-/Fasertechnik,0
6503,2023,domestic,m,175,Volkswirtschaftslehre,1456
6504,2022,foreign,m,040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",63
6505,2020,domestic,f,078,Indologie,12
6506,2020,foreign,m,116,Textilgestaltung,14
6507,2019,foreign,m,139,Russisch,4
6508,2020,domestic,m,144,Technische Kybernetik,53
6509,2022,foreign,m,280,Kartografie,12
6510,2019,domestic,f,013,Architektur,2603
6511,2022,domestic,m,094,Wasserbau,56
6512,2019,foreign,f,225,Textil- und Bekleidungstechnik/-gewerbe,37
6513,2020,foreign,f,144,Technische Kybernetik,3
6514,2023,domestic,f,168,Justizvollzug,41
6515,2018,foreign,f,192,Dirigieren,9
6516,2021,domestic,m,225,Textil- und Bekleidungstechnik/-gewerbe,63
6517,2018,domestic,f,134,Raumplanung,261
6518,2019,domestic,m,021,Betriebswirtschaftslehre,15066
6519,2018,foreign,f,202,Fertigungs-/Produktionstechnik,59
6520,2021,foreign,m,283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),1
6521,2022,domestic,m,104,Maschinenbau/-wesen,6850
6522,2022,domestic,f,180,Kaukasistik,0
6523,2022,foreign,m,186,Lernbereich Naturwissenschaft/Sachunterricht,4
6524,2019,domestic,m,167,Europäische Wirtschaft,212
6525,2021,foreign,m,043,Neugriechisch,1
6526,2021,foreign,f,274,Tourismuswirtschaft,207
6527,2019,domestic,f,253,Sozialwesen,2829
6528,2018,foreign,f,098,Sportpädagogik/Sportpsychologie,24
6529,2023,domestic,m,176,Werkerziehung,1
6530,2023,foreign,m,269,Zoll- und Steuerverwaltung,6
6531,2021,domestic,f,312,Statistik,61
6532,2018,foreign,f,108,Metalltechnik,1
6533,2022,domestic,f,086,"Katholische Theologie, - Religionslehre",263
6534,2021,foreign,m,189,Niederdeutsch,0
6535,2021,domestic,f,190,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0
6536,2018,domestic,m,084,Italienisch,35
6537,2023,foreign,m,123,Ingenieurinformatik/Technische Informatik,791
6538,2019,domestic,m,260,Bundeswehrverwaltung,36
6539,2018,foreign,m,190,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0
6540,2021,domestic,f,458,Umweltschutz,80
6541,2021,foreign,f,035,Darstellende Kunst/Bühnenkunst/Regie,67
6542,2021,domestic,m,226,Verfahrenstechnik,491
6543,2018,domestic,f,135,Rechtswissenschaft,8081
6544,2019,domestic,f,159,Edelstein- und Schmuckdesign,4
6545,2023,domestic,m,270,Berufs- und Wirtschaftspädagogik,59
6546,2023,foreign,f,115,Grundschul-/Primärstufenpädagogik,26
6547,2020,foreign,m,210,Verkehrswirtschaft,31
6548,2019,foreign,m,233,Nichtärztliche Heilberufe/Therapien,49
6549,2020,domestic,f,171,Vermessungswesen (Geodäsie),182
6550,2023,domestic,f,022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),230
6551,2018,foreign,m,057,Luft- und Raumfahrttechnik,153
6552,2023,foreign,m,029,Sportwissenschaft,203
6553,2022,foreign,f,081,Iranistik,14
6554,2023,domestic,m,030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",864
6555,2022,foreign,f,312,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0
6556,2023,domestic,f,262,Bibliothekswesen,12
6557,2020,foreign,m,115,Grundschul-/Primärstufenpädagogik,10
6558,2021,foreign,m,084,Italienisch,12
6559,2023,foreign,f,190,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0
6560,2018,foreign,m,115,Grundschul-/Primärstufenpädagogik,8
6561,2020,foreign,f,003,Agrarwissenschaft/Landwirtschaft,223
6562,2019,foreign,m,084,Italienisch,24
6563,2023,domestic,f,269,Zoll- und Steuerverwaltung,1119
6564,2018,foreign,f,003,Agrarwissenschaft/Landwirtschaft,219
6565,2021,domestic,m,024,Europäische Ethnologie und Kulturwissenschaft,66
6566,2019,domestic,m,024,Europäische Ethnologie und Kulturwissenschaft,75
6567,2023,foreign,f,219,Kunststofftechnik,2
6568,2018,foreign,f,149,Soziologie,348
6569,2023,domestic,f,123,Ingenieurinformatik/Technische Informatik,207
6570,2020,domestic,f,079,Informatik,2057
6571,2021,domestic,m,264,Sozialversicherung,161
6572,2018,domestic,f,173,Ethnologie,382
6573,2022,domestic,f,144,Technische Kybernetik,10
6574,2021,domestic,f,210,Verkehrswirtschaft,40
6575,2019,domestic,f,210,Verkehrswirtschaft,54
6576,2023,foreign,m,220,Milch- und Molkereiwirtschaft,0
6577,2019,domestic,m,264,Sozialversicherung,192
6578,2021,foreign,f,030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",480
6579,2023,domestic,f,029,Sportwissenschaft,882
6580,2022,foreign,m,211,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
6581,2019,foreign,f,270,Berufs- und Wirtschaftspädagogik,3
6582,2022,foreign,f,275,Wissenschaftsgeschichte/Technikgeschichte,0
6583,2018,domestic,f,079,Informatik,1953
6584,2021,domestic,f,117,Ausländerpädagogik,0
6585,2021,foreign,f,176,Werkerziehung,0
6586,2022,domestic,m,197,Holzbau,78
6587,2022,foreign,f,276,Wirtschaftsmathematik,92
6588,2022,foreign,m,002,Afrikanistik,29
6589,2022,domestic,m,207,Sorabistik,1
6590,2019,domestic,f,116,Textilgestaltung,255
6591,2023,foreign,m,126,Pharmazie,120
6592,2023,domestic,m,177,Werkstofftechnik,187
6593,2022,foreign,m,242,Innenarchitektur,25
6594,2022,foreign,f,036,Sonstige Regionalwissenschaften,31
6595,2019,foreign,f,177,Werkstofftechnik,121
6596,2021,foreign,f,271,Deutsch als Fremdsprache oder als Zweitsprache,272
6597,2019,foreign,f,031,Byzantinistik,1
6598,2020,domestic,f,172,Verwaltungswissenschaft/-wesen,2702
6599,2023,domestic,m,271,Deutsch als Fremdsprache oder als Zweitsprache,20
6600,2020,domestic,m,284,Angewandte Sprachwissenschaft,88
6601,2022,domestic,m,190,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
6602,2022,foreign,m,148,Sozialwissenschaften,166
6603,2023,foreign,f,312,Statistik,107
6604,2020,foreign,f,149,Soziologie,339
6605,2021,foreign,m,333,Haushaltswissenschaft,0
6606,2018,foreign,f,242,Innenarchitektur,86
6607,2023,domestic,m,031,Byzantinistik,0
6608,2018,domestic,f,078,Indologie,16
6609,2019,domestic,m,169,Ethik,17
6610,2021,domestic,m,169,Ethik,21
6611,2018,domestic,m,232,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0
6612,2019,foreign,m,083,Islamwissenschaft,22
6613,2023,domestic,f,268,Verkehrswesen,0
6614,2021,domestic,m,023,Bildende Kunst/Grafik,75
6615,2019,foreign,m,333,Haushaltswissenschaft,0
6616,2022,domestic,f,143,Augenoptik,85
6617,2018,domestic,f,172,Verwaltungswissenschaft/-wesen,2254
6618,2021,foreign,m,085,Japanologie,22
6619,2018,foreign,m,114,Musikwissenschaft/-geschichte,51
6620,2023,foreign,f,064,Naturschutz,56
6621,2023,domestic,f,122,"Orientalistik, Altorientalistik",102
6622,2020,domestic,m,044,Ost- und Südosteuropa-Studien,11
6623,2018,foreign,f,004,Interdisz. Studien (Schwerpunkt Geisteswiss.),812
6624,2019,domestic,m,263,Polizei/Verfassungsschutz,3556
6625,2018,domestic,m,140,Angewandte Systemwissenschaften,187
6626,2019,foreign,f,271,Deutsch als Fremdsprache oder als Zweitsprache,464
6627,2022,foreign,f,274,Tourismuswirtschaft,201
6628,2022,domestic,f,049,Interdisz. Studien (Schwerp. Naturwissenschaften),299
6629,2019,domestic,m,023,Bildende Kunst/Grafik,78
6630,2018,domestic,m,286,Mikrosystemtechnik,175
6631,2021,foreign,f,175,Volkswirtschaftslehre,596
6632,2021,domestic,f,211,Energieverfahrenstechnik,68
6633,2023,domestic,f,028,Brauwesen/Getränketechnologie,33
6634,2023,foreign,m,125,Agrarökonomie,106
6635,2019,foreign,f,032,Chemie,668
6636,2023,domestic,m,032,Chemie,2107
6637,2022,foreign,f,035,Darstellende Kunst/Bühnenkunst/Regie,85
6638,2019,foreign,f,272,Alte Geschichte,5
6639,2021,domestic,f,118,Technomathematik,59
6640,2022,foreign,m,003,Agrarwissenschaft/Landwirtschaft,286
6641,2021,foreign,f,272,Alte Geschichte,5
6642,2023,foreign,m,365,Pädagogik der frühen Kindheit,6
6643,2023,domestic,m,178,Wirtschafts-/Sozialgeografie,1
6644,2018,domestic,m,380,Mechatronik,2148
6645,2022,domestic,m,292,Islamische Studien/Islamische Theologie,35
6646,2022,domestic,m,302,Medienwissenschaft,312
6647,2019,domestic,f,211,Energieverfahrenstechnik,153
6648,2020,domestic,m,283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),51
6649,2021,domestic,m,263,Polizei/Verfassungsschutz,3923
6650,2018,foreign,m,353,Pflanzenproduktion,4
6651,2019,foreign,f,178,Wirtschafts-/Sozialgeografie,3
6652,2022,domestic,f,142,Schiffbau/Schiffstechnik,9
6653,2023,domestic,m,272,Alte Geschichte,14
6654,2022,domestic,m,052,Erziehungswissenschaft (Pädagogik),1159
6655,2022,foreign,m,149,Soziologie,116
6656,2022,domestic,m,232,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
6657,2020,foreign,m,114,Musikwissenschaft/-geschichte,36
6658,2020,foreign,f,004,Interdisz. Studien (Schwerpunkt Geisteswiss.),595
6659,2019,domestic,f,117,Ausländerpädagogik,1
6660,2020,domestic,f,173,Ethnologie,321
6661,2022,domestic,m,208,Soziale Arbeit,2153
6662,2020,foreign,m,259,Auswärtige Angelegenheiten,0
6663,2019,domestic,m,266,Finanzverwaltung,245
6664,2018,foreign,f,147,Sozialkunde,19
6665,2020,domestic,m,287,Neue Medien,99
6666,2023,domestic,f,190,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0
6667,2018,domestic,m,189,Niederdeutsch,0
6668,2020,foreign,f,147,Sozialkunde,10
6669,2018,foreign,m,259,Auswärtige Angelegenheiten,0
6670,2022,domestic,f,048,Elektrotechnik/Elektronik,636
6671,2020,domestic,f,175,Volkswirtschaftslehre,830
6672,2021,domestic,m,266,Finanzverwaltung,233
6673,2018,domestic,f,175,Volkswirtschaftslehre,833
6674,2018,foreign,m,113,Musikerziehung,41
6675,2023,foreign,f,065,Geologie/Paläontologie,8
6676,2019,foreign,m,082,Holz-/Fasertechnik,11
6677,2020,foreign,f,001,Ägyptologie,12
6678,2020,domestic,m,141,Abfallwirtschaft,9
6679,2020,foreign,m,019,Orientierungsstudium MINT,0
6680,2019,domestic,m,026,Biologie,2215
6681,2021,domestic,m,120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",32
6682,2020,foreign,f,211,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
6683,2018,domestic,m,283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),45
6684,2022,foreign,f,371,Tierproduktion,0
6685,2018,foreign,m,019,Orientierungsstudium MINT,0
6686,2018,domestic,m,043,Neugriechisch,2
6687,2021,domestic,f,212,Feinwerktechnik,7
6688,2022,foreign,m,385,Geoökologie,10
6689,2020,domestic,m,234,Krankenpflege-Ausbildung (ab 2004 zu SF234),0
6690,2021,domestic,m,026,Biologie,2100
6691,2022,foreign,f,131,Portugiesisch,5
6692,2019,domestic,m,120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",43
6693,2022,foreign,f,132,Psychologie,1274
6694,2022,foreign,m,146,Slawistik (Slawische Philologie),49
6695,2021,foreign,f,032,Chemie,593
6696,2019,foreign,f,175,Volkswirtschaftslehre,538
6697,2021,domestic,f,213,Versorgungstechnik,73
6698,2023,domestic,m,033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,547
6699,2021,foreign,f,178,Wirtschafts-/Sozialgeografie,2
6700,2022,domestic,m,303,Kommunikationswissenschaft/Publizistik,480
6701,2019,domestic,f,212,Feinwerktechnik,9
6702,2023,domestic,m,179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,2303
6703,2023,foreign,m,222,Kommunikations- und Informationstechnik,453
6704,2022,foreign,f,038,Lateinamerika-Studien,12
6705,2023,domestic,f,121,Medieninformatik,765
6706,2020,foreign,m,353,Pflanzenproduktion,7
6707,2022,domestic,f,141,Abfallwirtschaft,1
6708,2020,domestic,m,140,Angewandte Systemwissenschaften,170
6709,2021,domestic,f,119,Niederländisch,11
6710,2022,domestic,m,199,Lernbereich Technik,64
6711,2020,foreign,m,113,Musikerziehung,36
6712,2019,domestic,f,118,Technomathematik,81
6713,2020,domestic,f,174,Volkskunde,92
6714,2022,domestic,m,209,Tschechisch,0
6715,2020,domestic,m,380,Mechatronik,1766
6716,2023,foreign,m,128,Physik,1055
6717,2023,domestic,f,361,Schulpädagogik,3
6718,2021,foreign,m,081,Iranistik,6
6719,2023,domestic,m,429,Stahlbau,0
6720,2023,domestic,m,273,Mittlere und neuere Geschichte,34
6721,2022,domestic,m,053,"Evangelische Theologie, - Religionslehre",196
6722,2021,domestic,m,025,Biochemie,415
6723,2022,domestic,f,234,Krankenpflege-Ausbildung (ab 2004 zu SF234),0
6724,2020,foreign,m,018,Berufsbezogene Fremdsprachenausbildung,12
6725,2019,domestic,m,025,Biochemie,446
6726,2020,domestic,f,176,Werkerziehung,14
6727,2019,foreign,m,312,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),101
6728,2021,foreign,m,083,Islamwissenschaft,12
6729,2018,foreign,m,018,Berufsbezogene Fremdsprachenausbildung,29
6730,2020,foreign,f,002,Afrikanistik,42
6731,2023,foreign,f,160,Computerlinguistik,127
6732,2023,domestic,f,026,Biologie,4929
6733,2018,foreign,f,002,Afrikanistik,45
6734,2020,domestic,m,232,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0
6735,2022,domestic,f,287,Neue Medien,178
6736,2021,domestic,m,265,Bankwesen,69
6737,2023,foreign,f,316,Elektronische Energietechnik,16
6738,2018,domestic,f,174,Volkskunde,97
6739,2020,foreign,f,242,Innenarchitektur,90
6740,2018,foreign,f,148,Sozialwissenschaften,373
6741,2020,domestic,m,286,Mikrosystemtechnik,147
6742,2019,foreign,m,081,Iranistik,7
6743,2018,foreign,m,258,Arbeitsverwaltung,0
6744,2023,domestic,f,266,Finanzverwaltung,366
6745,2022,foreign,f,370,Wirtschaftsingenieurw. m. ingenieurwiss.Schwerpkt.,656
6746,2018,domestic,m,284,Angewandte Sprachwissenschaft,96
6747,2023,foreign,f,066,Geophysik,13
6748,2022,foreign,f,130,Westslawisch (allgemein und a.n.g.),3
6749,2019,domestic,m,265,Bankwesen,73
6750,2021,foreign,f,031,Byzantinistik,1
6751,2018,domestic,m,044,Ost- und Südosteuropa-Studien,7
6752,2023,domestic,m,274,Tourismuswirtschaft,244
6753,2022,domestic,m,054,Film und Fernsehen,89
6754,2022,domestic,m,294,Materialwissenschaften,106
6755,2022,foreign,m,147,Sozialkunde,11
6756,2021,foreign,f,177,Werkstofftechnik,105
6757,2022,domestic,f,380,Mechatronik,143
6758,2022,foreign,f,277,Wirtschaftsinformatik,643
6759,2022,domestic,m,304,Medienwirtschaft/Medienmanagement,447
6760,2019,domestic,f,213,Versorgungstechnik,68
6761,2019,foreign,f,030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",426
6762,2023,foreign,m,221,Bioinformatik,85
6763,2023,domestic,m,034,Dänisch,4
6764,2022,domestic,m,544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",34
6765,2022,foreign,f,037,Archiv- und Dokumentationswissenschaft,7
6766,2019,foreign,f,176,Werkerziehung,0
6767,2022,foreign,m,001,Ägyptologie,4
6768,2021,foreign,f,270,Berufs- und Wirtschaftspädagogik,9
6769,2018,foreign,m,111,Mineralogie,2
6770,2018,foreign,f,211,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),1
6771,2022,domestic,f,286,Mikrosystemtechnik,24
6772,2023,domestic,f,120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",103
6773,2019,domestic,f,119,Niederländisch,28
6774,2023,foreign,m,127,Philosophie,226
6775,2021,foreign,m,082,Holz-/Fasertechnik,8
6776,2018,foreign,f,001,Ägyptologie,22
6777,2020,foreign,m,258,Arbeitsverwaltung,0
6778,2022,domestic,f,140,Angewandte Systemwissenschaften,59
6779,2020,foreign,f,148,Sozialwissenschaften,285
6780,2018,foreign,f,101,Restaurierungskunde,22
6781,2020,foreign,f,091,Kunsterziehung,54
6782,2018,foreign,m,017,Bauingenieurwesen/Ingenieurbau,1621
6783,2021,foreign,m,182,Internationale Betriebswirtschaft/Management,2141
6784,2019,foreign,m,182,Internationale Betriebswirtschaft/Management,1983
6785,2020,foreign,f,101,Restaurierungskunde,14
6786,2020,domestic,f,031,Byzantinistik,0
6787,2018,domestic,f,031,Byzantinistik,0
6788,2020,foreign,m,017,Bauingenieurwesen/Ingenieurbau,1376
6789,2019,domestic,m,122,"Orientalistik, Altorientalistik",90
6790,2021,domestic,m,122,"Orientalistik, Altorientalistik",56
6791,2018,domestic,f,271,Deutsch als Fremdsprache oder als Zweitsprache,184
6792,2018,foreign,f,247,Medizinische Informatik,88
6793,2019,domestic,m,268,Verkehrswesen,0
6794,2020,domestic,m,187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,46
6795,2018,foreign,m,257,Arbeits- und Berufsberatung,0
6796,2023,domestic,f,221,Bioinformatik,130
6797,2018,foreign,f,091,Kunsterziehung,64
6798,2022,domestic,f,232,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0
6799,2020,domestic,f,177,Werkstofftechnik,110
6800,2022,domestic,m,193,Kirchenmusik,28
6801,2021,foreign,m,088,Optoelektronik,19
6802,2021,foreign,f,172,Verwaltungswissenschaft/-wesen,60
6803,2018,domestic,m,041,Sonstiges Orientierungsstudium,0
6804,2022,domestic,m,203,Industriedesign/Produktgestaltung,175
6805,2019,foreign,m,088,Optoelektronik,25
6806,2018,foreign,f,007,Angewandte Kunst,84
6807,2021,domestic,m,028,Brauwesen/Getränketechnologie,76
6808,2022,foreign,m,143,Augenoptik,2
6809,2023,domestic,f,127,Philosophie,1083
6810,2018,domestic,m,187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,77
6811,2021,domestic,f,258,Arbeitsverwaltung,174
6812,2019,foreign,f,172,Verwaltungswissenschaft/-wesen,77
6813,2021,domestic,m,268,Verkehrswesen,0
6814,2018,domestic,f,177,Werkstofftechnik,129
6815,2021,foreign,f,078,Indologie,4
6816,2023,foreign,m,464,Facility Management,13
6817,2021,domestic,f,019,Orientierungsstudium MINT,21
6818,2022,domestic,m,303,Publizistik (ab 2008 zu SF303),0
6819,2020,domestic,m,280,Kartografie,39
6820,2019,foreign,f,079,Informatik,1362
6821,2023,domestic,m,275,Wissenschaftsgeschichte/Technikgeschichte,3
6822,2023,foreign,m,224,Physikal. Technik/Mechanische Verfahrenstechnik,101
6823,2021,domestic,f,259,Auswärtige Angelegenheiten,34
6824,2022,foreign,f,134,Raumplanung,218
6825,2022,foreign,m,144,Technische Kybernetik,4
6826,2019,domestic,f,258,Arbeitsverwaltung,169
6827,2019,foreign,m,089,Verkehrsingenieurwesen,203
6828,2023,domestic,m,035,Darstellende Kunst/Bühnenkunst/Regie,32
6829,2020,foreign,m,111,Mineralogie,10
6830,2020,domestic,f,270,Berufs- und Wirtschaftspädagogik,92
6831,2020,foreign,f,007,Angewandte Kunst,63
6832,2020,domestic,m,186,Lernbereich Naturwissenschaft/Sachunterricht,126
6833,2018,foreign,m,256,Rechtspflege,0
6834,2019,domestic,m,028,Brauwesen/Getränketechnologie,80
6835,2020,foreign,f,247,Medizinische Informatik,134
6836,2020,foreign,m,257,Arbeits- und Berufsberatung,1
6837,2020,domestic,f,030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",1017
6838,2019,domestic,f,018,Berufsbezogene Fremdsprachenausbildung,175
6839,2018,foreign,m,110,Meteorologie,25
6840,2022,domestic,m,190,Lernbehindertenpädagogik (ab 2016 zu SF190),0
6841,2020,domestic,m,040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",25
6842,2020,domestic,f,032,Chemie,2272
6843,2018,domestic,f,176,Werkerziehung,4
6844,2023,foreign,f,216,Glastechnik/Keramik,1
6845,2019,foreign,m,181,Wirtschaftspädagogik,13
6846,2018,domestic,f,030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",939
6847,2018,foreign,f,092,"Kunstgeschichte, Kunstwissenschaft",193
6848,2020,domestic,f,178,Wirtschafts-/Sozialgeografie,3
6849,2019,domestic,m,190,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0
6850,2021,domestic,m,121,Medieninformatik,1143
6851,2018,domestic,f,270,Berufs- und Wirtschaftspädagogik,109
6852,2018,foreign,f,102,Schauspiel,9
6853,2018,foreign,m,016,Baltistik,0
6854,2021,foreign,f,171,Vermessungswesen (Geodäsie),84
6855,2021,foreign,m,183,Wirtschafts-/Sozialgeschichte,3
6856,2023,domestic,f,220,Milch- und Molkereiwirtschaft,1
6857,2021,domestic,f,113,Musikerziehung,296
6858,2023,domestic,m,036,Sonstige Regionalwissenschaften,7
6859,2019,domestic,f,353,Pflanzenproduktion,4
6860,2019,domestic,m,361,Schulpädagogik,3
6861,2018,domestic,m,042,Wirtschaftsrecht,1134
6862,2019,foreign,m,190,Körperbehindertenpädagogik (ab 2016 zu SF190),0
6863,2021,domestic,f,353,Pflanzenproduktion,7
6864,2021,domestic,m,190,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0
6865,2019,foreign,f,173,Ethnologie,80
6866,2019,domestic,m,121,Medieninformatik,1332
6867,2021,foreign,f,077,Wasserwirtschaft,74
6868,2021,foreign,m,089,Verkehrsingenieurwesen,136
6869,2023,domestic,f,126,Pharmazie,1242
6870,2018,foreign,f,008,Anglistik/Englisch,1010
6871,2018,domestic,m,188,Allgemeine Literaturwissenschaft,48
6872,2019,domestic,f,019,Orientierungsstudium MINT,0
