,year,nationality,gender,subj_code,subj_name,number,subgroup
13457,2022,NATD,GESM,SF092,"Kunstgeschichte, Kunstwissenschaft",276,stud_y1
13458,2019,NATA,GESW,SF321,Erwachsenenbildung und außerschulische Jugendbild.,13,stud_y1
13459,2019,NATA,GESW,SF071,Haushalts- und Ernährungswissenschaft,102,stud_y1
13460,2020,NATA,GESW,SF146,Slawistik (Slawische Philologie),56,stud_y1
13461,2019,NATA,GESM,SF235,Fahrzeugtechnik,437,stud_y1
13462,2020,NATA,GESM,SF118,Technomathematik,53,stud_y1
13463,2022,NATA,GESM,SF282,Biotechnologie,280,stud_y1
13464,2020,NATD,GESM,SF142,Schiffbau/Schiffstechnik,81,stud_y1
13465,2023,NATD,GESW,SF024,Europäische Ethnologie und Kulturwissenschaft,222,stud_y1
13466,2023,NATA,GESM,SF121,Medieninformatik,237,stud_y1
13467,2022,NATA,GESM,SF188,Allgemeine Literaturwissenschaft,35,stud_y1
13468,2019,NATD,GESM,SF165,Orchestermusik,43,stud_y1
13469,2019,NATA,GESW,SF227,Weinbau und Kellerwirtschaft,34,stud_y1
13470,2019,NATD,GESW,SF157,Mikroelektronik,0,stud_y1
13471,2021,NATA,GESW,SF276,Wirtschaftsmathematik,74,stud_y1
13472,2022,NATA,GESM,SF042,Wirtschaftsrecht,83,stud_y1
13473,2018,NATA,GESW,SF194,Tonmeister,2,stud_y1
13474,2021,NATD,GESM,SF223,Nautik/Seefahrt,78,stud_y1
13475,2018,NATD,GESW,SF132,Psychologie,7131,stud_y1
13476,2023,NATA,GESM,SF361,Schulpädagogik,4,stud_y1
13477,2018,NATA,GESW,SF204,Malerei,35,stud_y1
13478,2022,NATD,GESM,SF102,Schauspiel,11,stud_y1
13479,2020,NATD,GESM,SF048,Elektrotechnik/Elektronik,5391,stud_y1
13480,2023,NATA,GESM,SF027,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0,stud_y1
13481,2018,NATA,GESM,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",0,stud_y1
13482,2021,NATA,GESW,SF033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,150,stud_y1
13483,2023,NATA,GESW,SF353,Pflanzenproduktion,3,stud_y1
13484,2018,NATD,GESW,SF039,Geowissenschaften allgemein,650,stud_y1
13485,2021,NATA,GESW,SF370,Wirtschaftsingenieurw. m. ingenieurwiss.Schwerpkt.,605,stud_y1
13486,2023,NATA,GESW,SF113,Musikerziehung,85,stud_y1
13487,2021,NATD,GESW,SF216,Glastechnik/Keramik,3,stud_y1
13488,2021,NATA,GESW,SF179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,197,stud_y1
13489,2021,NATD,GESW,SF060,Gartenbau,162,stud_y1
13490,2018,NATD,GESM,SF086,"Katholische Theologie, - Religionslehre",198,stud_y1
13491,2022,NATD,GESW,SF182,Internationale Betriebswirtschaft/Management,2826,stud_y1
13492,2018,NATA,GESM,SF059,Französisch,41,stud_y1
13493,2022,NATD,GESM,SF008,Anglistik/Englisch,1526,stud_y1
13494,2023,NATA,GESW,SF259,Auswärtige Angelegenheiten,0,stud_y1
13495,2022,NATA,GESW,SF235,Fahrzeugtechnik,36,stud_y1
13496,2023,NATD,GESW,SF264,Sozialversicherung,481,stud_y1
13497,2023,NATD,GESM,SF174,Volkskunde,14,stud_y1
13498,2023,NATA,GESW,SF019,Orientierungsstudium MINT,0,stud_y1
13499,2020,NATA,GESM,SF212,Feinwerktechnik,17,stud_y1
13500,2020,NATD,GESW,SF075,Holzwirtschaft,3,stud_y1
13501,2022,NATD,GESW,SF088,Optoelektronik,19,stud_y1
13502,2018,NATD,GESM,SF180,Kaukasistik,0,stud_y1
13503,2020,NATD,GESM,SF385,Geoökologie,84,stud_y1
13504,2019,NATA,GESW,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,32,stud_y1
13505,2019,NATD,GESW,SF252,Journalistik (ab 2008 zu SF303),0,stud_y1
13506,2020,NATA,GESW,SF049,Interdisz. Studien (Schwerp. Naturwissenschaften),225,stud_y1
13507,2022,NATA,GESM,SF185,Zahnmedizin,107,stud_y1
13508,2020,NATD,GESW,SF077,Wasserwirtschaft,45,stud_y1
13509,2019,NATD,GESW,SF012,Archäologie,546,stud_y1
13510,2022,NATD,GESM,SF093,Landespflege/Landschaftsgestaltung,270,stud_y1
13511,2019,NATD,GESM,SF168,Justizvollzug,30,stud_y1
13512,2020,NATA,GESM,SF117,Ausländerpädagogik,7,stud_y1
13513,2018,NATA,GESW,SF201,Werken (technisch)/Technologie,8,stud_y1
13514,2021,NATA,GESM,SF282,Biotechnologie,245,stud_y1
13515,2023,NATD,GESW,SF169,Ethik,44,stud_y1
13516,2021,NATA,GESM,SF042,Wirtschaftsrecht,68,stud_y1
13517,2019,NATD,GESM,SF262,Bibliothekswesen,0,stud_y1
13518,2019,NATD,GESW,SF158,Turkologie,31,stud_y1
13519,2021,NATD,GESM,SF070,Griechisch,8,stud_y1
13520,2020,NATA,GESW,SF143,Augenoptik,20,stud_y1
13521,2018,NATA,GESW,SF191,Komposition,27,stud_y1
13522,2018,NATA,GESW,SF107,Medizin (Allgemein-Medizin),1301,stud_y1
13523,2021,NATD,GESM,SF320,Ernährungswissenschaft,160,stud_y1
13524,2020,NATD,GESM,SF145,Sinologie/Koreanistik,101,stud_y1
13525,2021,NATA,GESM,SF188,Allgemeine Literaturwissenschaft,44,stud_y1
13526,2021,NATD,GESW,SF310,Regenerative Energien,72,stud_y1
13527,2022,NATD,GESM,SF103,Markscheidewesen,2,stud_y1
13528,2019,NATD,GESM,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),59,stud_y1
13529,2021,NATA,GESW,SF429,Stahlbau,0,stud_y1
13530,2021,NATA,GESW,SF130,Westslawisch (allgemein und a.n.g.),3,stud_y1
13531,2021,NATA,GESW,SF273,Mittlere und neuere Geschichte,4,stud_y1
13532,2021,NATD,GESW,SF061,Meliorationswesen,0,stud_y1
13533,2018,NATD,GESM,SF083,Islamwissenschaft,42,stud_y1
13534,2018,NATA,GESM,SF548,Ur- und Frühgeschichte,4,stud_y1
13535,2018,NATA,GESW,SF097,Lebensmitteltechnologie,60,stud_y1
13536,2020,NATD,GESW,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0,stud_y1
13537,2021,NATD,GESM,SF227,Weinbau und Kellerwirtschaft,86,stud_y1
13538,2018,NATD,GESW,SF136,Religionswissenschaft,82,stud_y1
13539,2022,NATD,GESW,SF181,Wirtschaftspädagogik,458,stud_y1
13540,2023,NATA,GESM,SF124,Ozeanografie,2,stud_y1
13541,2019,NATD,GESM,SF261,Innere Verwaltung,432,stud_y1
13542,2021,NATD,GESW,SF457,Umwelttechnik (einschließlich Recycling),290,stud_y1
13543,2018,NATA,GESM,SF152,Allg. Sprachwissenschaft/Indogermanistik,71,stud_y1
13544,2021,NATD,GESM,SF071,Haushalts- und Ernährungswissenschaft,139,stud_y1
13545,2021,NATA,GESW,SF036,Sonstige Regionalwissenschaften,30,stud_y1
13546,2019,NATA,GESM,SF234,Pflegewissenschaft/-management,22,stud_y1
13547,2023,NATD,GESW,SF023,Bildende Kunst/Grafik,135,stud_y1
13548,2022,NATD,GESM,SF009,Anthropologie (Humanbiologie),8,stud_y1
13549,2023,NATA,GESW,SF114,Musikwissenschaft/-geschichte,74,stud_y1
13550,2018,NATD,GESM,SF333,Haushaltswissenschaft,11,stud_y1
13551,2020,NATA,GESM,SF211,Energieverfahrenstechnik,135,stud_y1
13552,2020,NATD,GESW,SF076,Hütten- und Gießereiwesen,2,stud_y1
13553,2022,NATD,GESW,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0,stud_y1
13554,2019,NATA,GESW,SF464,Facility Management,17,stud_y1
13555,2023,NATD,GESW,SF263,Polizei/Verfassungsschutz,2149,stud_y1
13556,2018,NATA,GESM,SF058,"Forstwissenschaft, -wirtschaft",139,stud_y1
13557,2022,NATA,GESW,SF082,Holz-/Fasertechnik,0,stud_y1
13558,2023,NATD,GESM,SF175,Volkswirtschaftslehre,1456,stud_y1
13559,2022,NATA,GESM,SF040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",63,stud_y1
13560,2020,NATD,GESW,SF078,Indologie,12,stud_y1
13561,2020,NATA,GESM,SF116,Textilgestaltung,14,stud_y1
13562,2019,NATA,GESM,SF139,Russisch,4,stud_y1
13563,2020,NATD,GESM,SF144,Technische Kybernetik,53,stud_y1
13564,2022,NATA,GESM,SF280,Kartografie,12,stud_y1
13565,2019,NATD,GESW,SF013,Architektur,2603,stud_y1
13566,2022,NATD,GESM,SF094,Wasserbau,56,stud_y1
13567,2019,NATA,GESW,SF225,Textil- und Bekleidungstechnik/-gewerbe,37,stud_y1
13568,2020,NATA,GESW,SF144,Technische Kybernetik,3,stud_y1
13569,2023,NATD,GESW,SF168,Justizvollzug,41,stud_y1
13570,2018,NATA,GESW,SF192,Dirigieren,9,stud_y1
13571,2021,NATD,GESM,SF225,Textil- und Bekleidungstechnik/-gewerbe,63,stud_y1
13572,2018,NATD,GESW,SF134,Raumplanung,261,stud_y1
13573,2019,NATD,GESM,SF021,Betriebswirtschaftslehre,15066,stud_y1
13574,2018,NATA,GESW,SF202,Fertigungs-/Produktionstechnik,59,stud_y1
13575,2021,NATA,GESM,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),1,stud_y1
13576,2022,NATD,GESM,SF104,Maschinenbau/-wesen,6850,stud_y1
13577,2022,NATD,GESW,SF180,Kaukasistik,0,stud_y1
13578,2022,NATA,GESM,SF186,Lernbereich Naturwissenschaft/Sachunterricht,4,stud_y1
13579,2019,NATD,GESM,SF167,Europäische Wirtschaft,212,stud_y1
13580,2021,NATA,GESM,SF043,Neugriechisch,1,stud_y1
13581,2021,NATA,GESW,SF274,Tourismuswirtschaft,207,stud_y1
13582,2019,NATD,GESW,SF253,Sozialwesen,2829,stud_y1
13583,2018,NATA,GESW,SF098,Sportpädagogik/Sportpsychologie,24,stud_y1
13584,2023,NATD,GESM,SF176,Werkerziehung,1,stud_y1
13585,2023,NATA,GESM,SF269,Zoll- und Steuerverwaltung,6,stud_y1
13586,2021,NATD,GESW,SF312,Statistik,61,stud_y1
13587,2018,NATA,GESW,SF108,Metalltechnik,1,stud_y1
13588,2019,NATD,GESM,SF019-07,Friesisch (2007 aufgelöst),0,stud_y1
13589,2022,NATD,GESW,SF086,"Katholische Theologie, - Religionslehre",263,stud_y1
13590,2021,NATA,GESM,SF189,Niederdeutsch,0,stud_y1
13591,2021,NATD,GESW,SF062,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0,stud_y1
13592,2018,NATD,GESM,SF084,Italienisch,35,stud_y1
13593,2023,NATA,GESM,SF123,Ingenieurinformatik/Technische Informatik,791,stud_y1
13594,2019,NATD,GESM,SF260,Bundeswehrverwaltung,36,stud_y1
13595,2018,NATA,GESM,SF151,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0,stud_y1
13596,2021,NATD,GESW,SF458,Umweltschutz,80,stud_y1
13597,2021,NATA,GESW,SF035,Darstellende Kunst/Bühnenkunst/Regie,67,stud_y1
13598,2021,NATD,GESM,SF226,Verfahrenstechnik,491,stud_y1
13599,2018,NATD,GESW,SF135,Rechtswissenschaft,8081,stud_y1
13600,2019,NATD,GESW,SF159,Edelstein- und Schmuckdesign,4,stud_y1
13601,2023,NATD,GESM,SF270,Berufs- und Wirtschaftspädagogik,59,stud_y1
13602,2023,NATA,GESW,SF115,Grundschul-/Primärstufenpädagogik,26,stud_y1
13603,2020,NATA,GESM,SF210,Verkehrswirtschaft,31,stud_y1
13604,2019,NATA,GESM,SF233,Nichtärztliche Heilberufe/Therapien,49,stud_y1
13605,2020,NATD,GESW,SF171,Vermessungswesen (Geodäsie),182,stud_y1
13606,2023,NATD,GESW,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),230,stud_y1
13607,2018,NATA,GESM,SF057,Luft- und Raumfahrttechnik,153,stud_y1
13608,2023,NATA,GESM,SF029,Sportwissenschaft,203,stud_y1
13609,2022,NATA,GESW,SF081,Iranistik,14,stud_y1
13610,2023,NATD,GESM,SF030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",864,stud_y1
13611,2022,NATA,GESW,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0,stud_y1
13612,2023,NATD,GESW,SF262,Bibliothekswesen,12,stud_y1
13613,2020,NATA,GESM,SF115,Grundschul-/Primärstufenpädagogik,10,stud_y1
13614,2021,NATA,GESM,SF084,Italienisch,12,stud_y1
13615,2023,NATA,GESW,SF063,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0,stud_y1
13616,2018,NATA,GESM,SF115,Grundschul-/Primärstufenpädagogik,8,stud_y1
13617,2020,NATA,GESW,SF003,Agrarwissenschaft/Landwirtschaft,223,stud_y1
13618,2019,NATA,GESM,SF084,Italienisch,24,stud_y1
13619,2023,NATD,GESW,SF269,Zoll- und Steuerverwaltung,1119,stud_y1
13620,2018,NATA,GESW,SF003,Agrarwissenschaft/Landwirtschaft,219,stud_y1
13621,2021,NATD,GESM,SF024,Europäische Ethnologie und Kulturwissenschaft,66,stud_y1
13622,2019,NATD,GESM,SF024,Europäische Ethnologie und Kulturwissenschaft,75,stud_y1
13623,2023,NATA,GESW,SF219,Kunststofftechnik,2,stud_y1
13624,2018,NATA,GESW,SF149,Soziologie,348,stud_y1
13625,2023,NATD,GESW,SF123,Ingenieurinformatik/Technische Informatik,207,stud_y1
13626,2020,NATD,GESW,SF079,Informatik,2057,stud_y1
13627,2021,NATD,GESM,SF264,Sozialversicherung,161,stud_y1
13628,2018,NATD,GESW,SF173,Ethnologie,382,stud_y1
13629,2022,NATD,GESW,SF144,Technische Kybernetik,10,stud_y1
13630,2021,NATD,GESW,SF210,Verkehrswirtschaft,40,stud_y1
13631,2019,NATD,GESW,SF210,Verkehrswirtschaft,54,stud_y1
13632,2023,NATA,GESM,SF220,Milch- und Molkereiwirtschaft,0,stud_y1
13633,2019,NATD,GESM,SF264,Sozialversicherung,192,stud_y1
13634,2021,NATA,GESW,SF030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",480,stud_y1
13635,2023,NATD,GESW,SF029,Sportwissenschaft,882,stud_y1
13636,2022,NATA,GESM,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0,stud_y1
13637,2019,NATA,GESW,SF270,Berufs- und Wirtschaftspädagogik,3,stud_y1
13638,2022,NATA,GESW,SF275,Wissenschaftsgeschichte/Technikgeschichte,0,stud_y1
13639,2018,NATD,GESW,SF079,Informatik,1953,stud_y1
13640,2021,NATD,GESW,SF117,Ausländerpädagogik,0,stud_y1
13641,2021,NATA,GESW,SF176,Werkerziehung,0,stud_y1
13642,2022,NATD,GESM,SF197,Holzbau,78,stud_y1
13643,2022,NATA,GESW,SF276,Wirtschaftsmathematik,92,stud_y1
13644,2022,NATA,GESM,SF002,Afrikanistik,29,stud_y1
13645,2022,NATD,GESM,SF207,Sorabistik,1,stud_y1
13646,2019,NATD,GESW,SF116,Textilgestaltung,255,stud_y1
13647,2023,NATA,GESM,SF126,Pharmazie,120,stud_y1
13648,2023,NATD,GESM,SF177,Werkstofftechnik,187,stud_y1
13649,2022,NATA,GESM,SF242,Innenarchitektur,25,stud_y1
13650,2022,NATA,GESW,SF036,Sonstige Regionalwissenschaften,31,stud_y1
13651,2019,NATA,GESW,SF177,Werkstofftechnik,121,stud_y1
13652,2021,NATA,GESW,SF271,Deutsch als Fremdsprache oder als Zweitsprache,272,stud_y1
13653,2019,NATA,GESW,SF031,Byzantinistik,1,stud_y1
13654,2020,NATD,GESW,SF172,Verwaltungswissenschaft/-wesen,2702,stud_y1
13655,2023,NATD,GESM,SF271,Deutsch als Fremdsprache oder als Zweitsprache,20,stud_y1
13656,2020,NATD,GESM,SF284,Angewandte Sprachwissenschaft,88,stud_y1
13657,2022,NATD,GESM,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0,stud_y1
13658,2022,NATA,GESM,SF148,Sozialwissenschaften,166,stud_y1
13659,2023,NATA,GESW,SF312,Statistik,107,stud_y1
13660,2020,NATA,GESW,SF149,Soziologie,339,stud_y1
13661,2021,NATA,GESM,SF333,Haushaltswissenschaft,0,stud_y1
13662,2018,NATA,GESW,SF242,Innenarchitektur,86,stud_y1
13663,2023,NATD,GESM,SF031,Byzantinistik,0,stud_y1
13664,2018,NATD,GESW,SF078,Indologie,16,stud_y1
13665,2019,NATD,GESM,SF169,Ethik,17,stud_y1
13666,2021,NATD,GESM,SF169,Ethik,21,stud_y1
13667,2018,NATD,GESM,SF046,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0,stud_y1
13668,2019,NATA,GESM,SF083,Islamwissenschaft,22,stud_y1
13669,2023,NATD,GESW,SF268,Verkehrswesen,0,stud_y1
13670,2021,NATD,GESM,SF023,Bildende Kunst/Grafik,75,stud_y1
13671,2019,NATA,GESM,SF333,Haushaltswissenschaft,0,stud_y1
13672,2022,NATD,GESW,SF143,Augenoptik,85,stud_y1
13673,2018,NATD,GESW,SF172,Verwaltungswissenschaft/-wesen,2254,stud_y1
13674,2021,NATA,GESM,SF085,Japanologie,22,stud_y1
13675,2018,NATA,GESM,SF114,Musikwissenschaft/-geschichte,51,stud_y1
13676,2023,NATA,GESW,SF064,Naturschutz,56,stud_y1
13677,2023,NATD,GESW,SF122,"Orientalistik, Altorientalistik",102,stud_y1
13678,2020,NATD,GESM,SF044,Ost- und Südosteuropa-Studien,11,stud_y1
13679,2018,NATA,GESW,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),812,stud_y1
13680,2019,NATD,GESM,SF263,Polizei/Verfassungsschutz,3556,stud_y1
13681,2018,NATD,GESM,SF140,Angewandte Systemwissenschaften,187,stud_y1
13682,2019,NATA,GESW,SF271,Deutsch als Fremdsprache oder als Zweitsprache,464,stud_y1
13683,2022,NATA,GESW,SF274,Tourismuswirtschaft,201,stud_y1
13684,2022,NATD,GESW,SF049,Interdisz. Studien (Schwerp. Naturwissenschaften),299,stud_y1
13685,2019,NATD,GESM,SF023,Bildende Kunst/Grafik,78,stud_y1
13686,2018,NATD,GESM,SF286,Mikrosystemtechnik,175,stud_y1
13687,2021,NATA,GESW,SF175,Volkswirtschaftslehre,596,stud_y1
13688,2021,NATD,GESW,SF211,Energieverfahrenstechnik,68,stud_y1
13689,2023,NATD,GESW,SF028,Brauwesen/Getränketechnologie,33,stud_y1
13690,2023,NATA,GESM,SF125,Agrarökonomie,106,stud_y1
13691,2019,NATA,GESW,SF032,Chemie,668,stud_y1
13692,2023,NATD,GESM,SF032,Chemie,2107,stud_y1
13693,2022,NATA,GESW,SF035,Darstellende Kunst/Bühnenkunst/Regie,85,stud_y1
13694,2019,NATA,GESW,SF272,Alte Geschichte,5,stud_y1
13695,2021,NATD,GESW,SF118,Technomathematik,59,stud_y1
13696,2022,NATA,GESM,SF003,Agrarwissenschaft/Landwirtschaft,286,stud_y1
13697,2021,NATA,GESW,SF272,Alte Geschichte,5,stud_y1
13698,2023,NATA,GESM,SF365,Pädagogik der frühen Kindheit,6,stud_y1
13699,2023,NATD,GESM,SF178,Wirtschafts-/Sozialgeografie,1,stud_y1
13700,2018,NATD,GESM,SF380,Mechatronik,2148,stud_y1
13701,2022,NATD,GESM,SF292,Islamische Studien/Islamische Theologie,35,stud_y1
13702,2022,NATD,GESM,SF302,Medienwissenschaft,312,stud_y1
13703,2019,NATD,GESW,SF211,Energieverfahrenstechnik,153,stud_y1
13704,2020,NATD,GESM,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),51,stud_y1
13705,2021,NATD,GESM,SF263,Polizei/Verfassungsschutz,3923,stud_y1
13706,2018,NATA,GESM,SF353,Pflanzenproduktion,4,stud_y1
13707,2019,NATA,GESW,SF178,Wirtschafts-/Sozialgeografie,3,stud_y1
13708,2022,NATD,GESW,SF142,Schiffbau/Schiffstechnik,9,stud_y1
13709,2023,NATD,GESM,SF272,Alte Geschichte,14,stud_y1
13710,2022,NATD,GESM,SF052,Erziehungswissenschaft (Pädagogik),1159,stud_y1
13711,2022,NATA,GESM,SF149,Soziologie,116,stud_y1
13712,2022,NATD,GESM,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0,stud_y1
13713,2020,NATA,GESM,SF114,Musikwissenschaft/-geschichte,36,stud_y1
13714,2020,NATA,GESW,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),595,stud_y1
13715,2019,NATD,GESW,SF117,Ausländerpädagogik,1,stud_y1
13716,2020,NATD,GESW,SF173,Ethnologie,321,stud_y1
13717,2022,NATD,GESM,SF208,Soziale Arbeit,2153,stud_y1
13718,2020,NATA,GESM,SF259,Auswärtige Angelegenheiten,0,stud_y1
13719,2019,NATD,GESM,SF266,Finanzverwaltung,245,stud_y1
13720,2018,NATA,GESW,SF147,Sozialkunde,19,stud_y1
13721,2020,NATD,GESM,SF287,Neue Medien,99,stud_y1
13722,2023,NATD,GESW,SF027,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0,stud_y1
13723,2018,NATD,GESM,SF189,Niederdeutsch,0,stud_y1
13724,2020,NATA,GESW,SF147,Sozialkunde,10,stud_y1
13725,2018,NATA,GESM,SF259,Auswärtige Angelegenheiten,0,stud_y1
13726,2022,NATD,GESW,SF048,Elektrotechnik/Elektronik,636,stud_y1
13727,2020,NATD,GESW,SF175,Volkswirtschaftslehre,830,stud_y1
13728,2021,NATD,GESM,SF266,Finanzverwaltung,233,stud_y1
13729,2018,NATD,GESW,SF175,Volkswirtschaftslehre,833,stud_y1
13730,2018,NATA,GESM,SF113,Musikerziehung,41,stud_y1
13731,2023,NATA,GESW,SF065,Geologie/Paläontologie,8,stud_y1
13732,2019,NATA,GESM,SF082,Holz-/Fasertechnik,11,stud_y1
13733,2020,NATA,GESW,SF001,Ägyptologie,12,stud_y1
13734,2020,NATD,GESM,SF141,Abfallwirtschaft,9,stud_y1
13735,2020,NATA,GESM,SF019,Orientierungsstudium MINT,0,stud_y1
13736,2019,NATD,GESM,SF026,Biologie,2215,stud_y1
13737,2021,NATD,GESM,SF120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",32,stud_y1
13738,2020,NATA,GESW,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0,stud_y1
13739,2018,NATD,GESM,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),45,stud_y1
13740,2022,NATA,GESW,SF371,Tierproduktion,0,stud_y1
13741,2018,NATA,GESM,SF019,Orientierungsstudium MINT,0,stud_y1
13742,2018,NATD,GESM,SF043,Neugriechisch,2,stud_y1
13743,2021,NATD,GESW,SF212,Feinwerktechnik,7,stud_y1
13744,2022,NATA,GESM,SF385,Geoökologie,10,stud_y1
13745,2020,NATD,GESM,SF047,Krankenpflege-Ausbildung (ab 2004 zu SF234),0,stud_y1
13746,2021,NATD,GESM,SF026,Biologie,2100,stud_y1
13747,2022,NATA,GESW,SF131,Portugiesisch,5,stud_y1
13748,2019,NATD,GESM,SF120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",43,stud_y1
13749,2022,NATA,GESW,SF132,Psychologie,1274,stud_y1
13750,2022,NATA,GESM,SF146,Slawistik (Slawische Philologie),49,stud_y1
13751,2021,NATA,GESW,SF032,Chemie,593,stud_y1
13752,2019,NATA,GESW,SF175,Volkswirtschaftslehre,538,stud_y1
13753,2021,NATD,GESW,SF213,Versorgungstechnik,73,stud_y1
13754,2023,NATD,GESM,SF033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,547,stud_y1
13755,2021,NATA,GESW,SF178,Wirtschafts-/Sozialgeografie,2,stud_y1
13756,2022,NATD,GESM,SF303,Kommunikationswissenschaft/Publizistik,480,stud_y1
13757,2019,NATD,GESW,SF212,Feinwerktechnik,9,stud_y1
13758,2023,NATD,GESM,SF179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,2303,stud_y1
13759,2023,NATA,GESM,SF222,Kommunikations- und Informationstechnik,453,stud_y1
13760,2022,NATA,GESW,SF038,Lateinamerika-Studien,12,stud_y1
13761,2023,NATD,GESW,SF121,Medieninformatik,765,stud_y1
13762,2020,NATA,GESM,SF353,Pflanzenproduktion,7,stud_y1
13763,2022,NATD,GESW,SF141,Abfallwirtschaft,1,stud_y1
13764,2020,NATD,GESM,SF140,Angewandte Systemwissenschaften,170,stud_y1
13765,2021,NATD,GESW,SF119,Niederländisch,11,stud_y1
13766,2022,NATD,GESM,SF199,Lernbereich Technik,64,stud_y1
13767,2020,NATA,GESM,SF113,Musikerziehung,36,stud_y1
13768,2019,NATD,GESW,SF118,Technomathematik,81,stud_y1
13769,2020,NATD,GESW,SF174,Volkskunde,92,stud_y1
13770,2022,NATD,GESM,SF209,Tschechisch,0,stud_y1
13771,2020,NATD,GESM,SF380,Mechatronik,1766,stud_y1
13772,2023,NATA,GESM,SF128,Physik,1055,stud_y1
13773,2023,NATD,GESW,SF361,Schulpädagogik,3,stud_y1
13774,2021,NATA,GESM,SF081,Iranistik,6,stud_y1
13775,2023,NATD,GESM,SF429,Stahlbau,0,stud_y1
13776,2023,NATD,GESM,SF273,Mittlere und neuere Geschichte,34,stud_y1
13777,2022,NATD,GESM,SF053,"Evangelische Theologie, - Religionslehre",196,stud_y1
13778,2021,NATD,GESM,SF025,Biochemie,415,stud_y1
13779,2022,NATD,GESW,SF047,Krankenpflege-Ausbildung (ab 2004 zu SF234),0,stud_y1
13780,2020,NATA,GESM,SF018,Berufsbezogene Fremdsprachenausbildung,12,stud_y1
13781,2019,NATD,GESM,SF025,Biochemie,446,stud_y1
13782,2020,NATD,GESW,SF176,Werkerziehung,14,stud_y1
13783,2019,NATA,GESM,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),101,stud_y1
13784,2021,NATA,GESM,SF083,Islamwissenschaft,12,stud_y1
13785,2018,NATA,GESM,SF018,Berufsbezogene Fremdsprachenausbildung,29,stud_y1
13786,2020,NATA,GESW,SF002,Afrikanistik,42,stud_y1
13787,2023,NATA,GESW,SF160,Computerlinguistik,127,stud_y1
13788,2023,NATD,GESW,SF026,Biologie,4929,stud_y1
13789,2018,NATA,GESW,SF002,Afrikanistik,45,stud_y1
13790,2020,NATD,GESM,SF046,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0,stud_y1
13791,2022,NATD,GESW,SF287,Neue Medien,178,stud_y1
13792,2021,NATD,GESM,SF265,Bankwesen,69,stud_y1
13793,2023,NATA,GESW,SF316,Elektronische Energietechnik,16,stud_y1
13794,2018,NATD,GESW,SF174,Volkskunde,97,stud_y1
13795,2020,NATA,GESW,SF242,Innenarchitektur,90,stud_y1
13796,2018,NATA,GESW,SF148,Sozialwissenschaften,373,stud_y1
13797,2020,NATD,GESM,SF286,Mikrosystemtechnik,147,stud_y1
13798,2019,NATA,GESM,SF081,Iranistik,7,stud_y1
13799,2018,NATA,GESM,SF258,Arbeitsverwaltung,0,stud_y1
13800,2023,NATD,GESW,SF266,Finanzverwaltung,366,stud_y1
13801,2022,NATA,GESW,SF370,Wirtschaftsingenieurw. m. ingenieurwiss.Schwerpkt.,656,stud_y1
13802,2018,NATD,GESM,SF284,Angewandte Sprachwissenschaft,96,stud_y1
13803,2023,NATA,GESW,SF066,Geophysik,13,stud_y1
13804,2022,NATA,GESW,SF130,Westslawisch (allgemein und a.n.g.),3,stud_y1
13805,2019,NATD,GESM,SF265,Bankwesen,73,stud_y1
